Dataset,feature_name,Threshold Method,OoD Val Fold,InD Val Fold,OoD Test Fold,InD Test Fold,Shift,Shift Intensity,tpr,tnr,ba
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.025,ind_val,adv,0.025,0.0,0.9206730769230769,0.46033653846153844
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.05,ind_val,adv,0.05,0.0006009615384615385,0.9206730769230769,0.4606370192307692
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.07500000000000001,ind_val,adv,0.07500000000000001,0.08353365384615384,0.9206730769230769,0.5021033653846153
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.1,ind_val,adv,0.1,0.0859375,0.9206730769230769,0.5033052884615384
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.125,ind_val,adv,0.125,0.009615384615384616,0.9206730769230769,0.4651442307692307
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.15000000000000002,ind_val,adv,0.15000000000000002,0.021634615384615384,0.9206730769230769,0.47115384615384615
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.17500000000000002,ind_val,adv,0.17500000000000002,0.04567307692307692,0.9206730769230769,0.48317307692307687
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.2,ind_val,adv,0.2,0.12620192307692307,0.9206730769230769,0.5234375
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.225,ind_val,adv,0.225,0.27524038461538464,0.9206730769230769,0.5979567307692307
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.25,ind_val,adv,0.25,0.38040865384615385,0.9206730769230769,0.6505408653846154
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.275,ind_val,adv,0.275,0.4753605769230769,0.9206730769230769,0.6980168269230769
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.30000000000000004,ind_val,adv,0.30000000000000004,0.7608173076923077,0.9206730769230769,0.8407451923076923
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.325,ind_val,adv,0.325,0.8563701923076923,0.9206730769230769,0.8885216346153846
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.35000000000000003,ind_val,adv,0.35000000000000003,0.9122596153846154,0.9206730769230769,0.9164663461538461
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.375,ind_val,adv,0.375,0.9795673076923077,0.9206730769230769,0.9501201923076923
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.4,ind_val,adv,0.4,0.9975961538461539,0.9206730769230769,0.9591346153846154
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.42500000000000004,ind_val,adv,0.42500000000000004,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.45,ind_val,adv,0.45,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.47500000000000003,ind_val,adv,0.47500000000000003,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,adv_0.5,ind_val,adv,0.5,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.025,ind_val,hue,0.025,0.07091346153846154,0.9206730769230769,0.4957932692307692
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.05,ind_val,hue,0.05,0.08774038461538461,0.9206730769230769,0.5042067307692307
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.07500000000000001,ind_val,hue,0.07500000000000001,0.14783653846153846,0.9206730769230769,0.5342548076923077
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.1,ind_val,hue,0.1,0.22115384615384615,0.9206730769230769,0.5709134615384615
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.125,ind_val,hue,0.125,0.2686298076923077,0.9206730769230769,0.5946514423076923
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.15000000000000002,ind_val,hue,0.15000000000000002,0.31490384615384615,0.9206730769230769,0.6177884615384615
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.17500000000000002,ind_val,hue,0.17500000000000002,0.33774038461538464,0.9206730769230769,0.6292067307692307
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.2,ind_val,hue,0.2,0.35757211538461536,0.9206730769230769,0.6391225961538461
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.225,ind_val,hue,0.225,0.3671875,0.9206730769230769,0.6439302884615384
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.25,ind_val,hue,0.25,0.3737980769230769,0.9206730769230769,0.6472355769230769
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.275,ind_val,hue,0.275,0.3792067307692308,0.9206730769230769,0.6499399038461539
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.30000000000000004,ind_val,hue,0.30000000000000004,0.38341346153846156,0.9206730769230769,0.6520432692307692
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.325,ind_val,hue,0.325,0.3858173076923077,0.9206730769230769,0.6532451923076923
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.35000000000000003,ind_val,hue,0.35000000000000003,0.38882211538461536,0.9206730769230769,0.6547475961538461
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.375,ind_val,hue,0.375,0.3894230769230769,0.9206730769230769,0.6550480769230769
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.4,ind_val,hue,0.4,0.39122596153846156,0.9206730769230769,0.6559495192307692
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.42500000000000004,ind_val,hue,0.42500000000000004,0.3918269230769231,0.9206730769230769,0.65625
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.45,ind_val,hue,0.45,0.39242788461538464,0.9206730769230769,0.6565504807692307
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.47500000000000003,ind_val,hue,0.47500000000000003,0.3918269230769231,0.9206730769230769,0.65625
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.5,ind_val,hue,0.5,0.39122596153846156,0.9206730769230769,0.6559495192307692
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.025,ind_val,multnoise,0.025,0.2205528846153846,0.9206730769230769,0.5706129807692307
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.05,ind_val,multnoise,0.05,0.7740384615384616,0.9206730769230769,0.8473557692307692
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.07500000000000001,ind_val,multnoise,0.07500000000000001,0.96875,0.9206730769230769,0.9447115384615384
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.1,ind_val,multnoise,0.1,0.9969951923076923,0.9206730769230769,0.9588341346153846
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.125,ind_val,multnoise,0.125,0.9993990384615384,0.9206730769230769,0.9600360576923077
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.15000000000000002,ind_val,multnoise,0.15000000000000002,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.17500000000000002,ind_val,multnoise,0.17500000000000002,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.2,ind_val,multnoise,0.2,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.225,ind_val,multnoise,0.225,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.25,ind_val,multnoise,0.25,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.275,ind_val,multnoise,0.275,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.30000000000000004,ind_val,multnoise,0.30000000000000004,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.325,ind_val,multnoise,0.325,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.35000000000000003,ind_val,multnoise,0.35000000000000003,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.375,ind_val,multnoise,0.375,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.4,ind_val,multnoise,0.4,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.42500000000000004,ind_val,multnoise,0.42500000000000004,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.45,ind_val,multnoise,0.45,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.47500000000000003,ind_val,multnoise,0.47500000000000003,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,multnoise_0.5,ind_val,multnoise,0.5,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.025,ind_val,fog,0.025,0.07752403846153846,0.9206730769230769,0.49909855769230765
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.05,ind_val,fog,0.05,0.07872596153846154,0.9206730769230769,0.4996995192307692
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.07500000000000001,ind_val,fog,0.07500000000000001,0.078125,0.9206730769230769,0.49939903846153844
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.1,ind_val,fog,0.1,0.078125,0.9206730769230769,0.49939903846153844
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.125,ind_val,fog,0.125,0.078125,0.9206730769230769,0.49939903846153844
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.15000000000000002,ind_val,fog,0.15000000000000002,0.07992788461538461,0.9206730769230769,0.5003004807692307
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.17500000000000002,ind_val,fog,0.17500000000000002,0.0811298076923077,0.9206730769230769,0.5009014423076923
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.2,ind_val,fog,0.2,0.08413461538461539,0.9206730769230769,0.5024038461538461
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.225,ind_val,fog,0.225,0.10096153846153846,0.9206730769230769,0.5108173076923077
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.25,ind_val,fog,0.25,0.08774038461538461,0.9206730769230769,0.5042067307692307
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.275,ind_val,fog,0.275,0.0889423076923077,0.9206730769230769,0.5048076923076923
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.30000000000000004,ind_val,fog,0.30000000000000004,0.8479567307692307,0.9206730769230769,0.8843149038461537
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.325,ind_val,fog,0.325,0.8491586538461539,0.9206730769230769,0.8849158653846154
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.35000000000000003,ind_val,fog,0.35000000000000003,0.8623798076923077,0.9206730769230769,0.8915264423076923
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.375,ind_val,fog,0.375,0.8647836538461539,0.9206730769230769,0.8927283653846154
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.4,ind_val,fog,0.4,0.8671875,0.9206730769230769,0.8939302884615384
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.42500000000000004,ind_val,fog,0.42500000000000004,0.8683894230769231,0.9206730769230769,0.89453125
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.45,ind_val,fog,0.45,0.8707932692307693,0.9206730769230769,0.8957331730769231
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.47500000000000003,ind_val,fog,0.47500000000000003,0.8756009615384616,0.9206730769230769,0.8981370192307692
CCT,kNN,val_optimal,OoD Test,ind_test,fog_0.5,ind_val,fog,0.5,0.8756009615384616,0.9206730769230769,0.8981370192307692
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.025,ind_val,jpeg,0.025,0.06850961538461539,0.9206730769230769,0.49459134615384615
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.05,ind_val,jpeg,0.05,0.07091346153846154,0.9206730769230769,0.4957932692307692
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.07500000000000001,ind_val,jpeg,0.07500000000000001,0.06610576923076923,0.9206730769230769,0.4933894230769231
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.1,ind_val,jpeg,0.1,0.07091346153846154,0.9206730769230769,0.4957932692307692
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.125,ind_val,jpeg,0.125,0.0751201923076923,0.9206730769230769,0.4978966346153846
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.15000000000000002,ind_val,jpeg,0.15000000000000002,0.07151442307692307,0.9206730769230769,0.49609375
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.17500000000000002,ind_val,jpeg,0.17500000000000002,0.06911057692307693,0.9206730769230769,0.49489182692307687
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.2,ind_val,jpeg,0.2,0.08052884615384616,0.9206730769230769,0.5006009615384616
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.225,ind_val,jpeg,0.225,0.08353365384615384,0.9206730769230769,0.5021033653846153
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.25,ind_val,jpeg,0.25,0.08353365384615384,0.9206730769230769,0.5021033653846153
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.275,ind_val,jpeg,0.275,0.09014423076923077,0.9206730769230769,0.5054086538461539
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.30000000000000004,ind_val,jpeg,0.30000000000000004,0.0967548076923077,0.9206730769230769,0.5087139423076923
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.325,ind_val,jpeg,0.325,0.109375,0.9206730769230769,0.5150240384615384
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.35000000000000003,ind_val,jpeg,0.35000000000000003,0.109375,0.9206730769230769,0.5150240384615384
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.375,ind_val,jpeg,0.375,0.11358173076923077,0.9206730769230769,0.5171274038461539
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.4,ind_val,jpeg,0.4,0.12860576923076922,0.9206730769230769,0.524639423076923
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.42500000000000004,ind_val,jpeg,0.42500000000000004,0.12980769230769232,0.9206730769230769,0.5252403846153846
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.45,ind_val,jpeg,0.45,0.14423076923076922,0.9206730769230769,0.532451923076923
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.47500000000000003,ind_val,jpeg,0.47500000000000003,0.1622596153846154,0.9206730769230769,0.5414663461538461
CCT,kNN,val_optimal,OoD Test,ind_test,jpeg_0.5,ind_val,jpeg,0.5,0.19050480769230768,0.9206730769230769,0.5555889423076923
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.025,ind_val,noise,0.025,0.6640625,0.9206730769230769,0.7923677884615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.05,ind_val,noise,0.05,0.8888221153846154,0.9206730769230769,0.9047475961538461
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.07500000000000001,ind_val,noise,0.07500000000000001,0.9933894230769231,0.9206730769230769,0.95703125
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.1,ind_val,noise,0.1,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.125,ind_val,noise,0.125,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.15000000000000002,ind_val,noise,0.15000000000000002,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.17500000000000002,ind_val,noise,0.17500000000000002,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.2,ind_val,noise,0.2,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.225,ind_val,noise,0.225,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.25,ind_val,noise,0.25,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.275,ind_val,noise,0.275,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.30000000000000004,ind_val,noise,0.30000000000000004,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.325,ind_val,noise,0.325,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.35000000000000003,ind_val,noise,0.35000000000000003,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.375,ind_val,noise,0.375,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.4,ind_val,noise,0.4,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.42500000000000004,ind_val,noise,0.42500000000000004,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.45,ind_val,noise,0.45,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.47500000000000003,ind_val,noise,0.47500000000000003,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,noise_0.5,ind_val,noise,0.5,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.025,ind_val,smear,0.025,0.38521634615384615,0.9206730769230769,0.6529447115384615
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.05,ind_val,smear,0.05,0.46634615384615385,0.9206730769230769,0.6935096153846154
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.07500000000000001,ind_val,smear,0.07500000000000001,0.3942307692307692,0.9206730769230769,0.657451923076923
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.1,ind_val,smear,0.1,0.5342548076923077,0.9206730769230769,0.7274639423076923
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.125,ind_val,smear,0.125,0.5552884615384616,0.9206730769230769,0.7379807692307692
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.15000000000000002,ind_val,smear,0.15000000000000002,0.6177884615384616,0.9206730769230769,0.7692307692307692
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.17500000000000002,ind_val,smear,0.17500000000000002,0.6189903846153846,0.9206730769230769,0.7698317307692307
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.2,ind_val,smear,0.2,0.6364182692307693,0.9206730769230769,0.7785456730769231
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.225,ind_val,smear,0.225,0.7361778846153846,0.9206730769230769,0.8284254807692307
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.25,ind_val,smear,0.25,0.7331730769230769,0.9206730769230769,0.8269230769230769
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.275,ind_val,smear,0.275,0.7938701923076923,0.9206730769230769,0.8572716346153846
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.30000000000000004,ind_val,smear,0.30000000000000004,0.8173076923076923,0.9206730769230769,0.8689903846153846
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.325,ind_val,smear,0.325,0.8317307692307693,0.9206730769230769,0.8762019230769231
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.35000000000000003,ind_val,smear,0.35000000000000003,0.8665865384615384,0.9206730769230769,0.8936298076923077
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.375,ind_val,smear,0.375,0.8864182692307693,0.9206730769230769,0.9035456730769231
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.4,ind_val,smear,0.4,0.9092548076923077,0.9206730769230769,0.9149639423076923
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.42500000000000004,ind_val,smear,0.42500000000000004,0.9338942307692307,0.9206730769230769,0.9272836538461537
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.45,ind_val,smear,0.45,0.9501201923076923,0.9206730769230769,0.9353966346153846
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.47500000000000003,ind_val,smear,0.47500000000000003,0.9465144230769231,0.9206730769230769,0.93359375
CCT,kNN,val_optimal,OoD Test,ind_test,smear_0.5,ind_val,smear,0.5,0.9501201923076923,0.9206730769230769,0.9353966346153846
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.025,ind_val,saltpepper,0.025,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.05,ind_val,saltpepper,0.05,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.07500000000000001,ind_val,saltpepper,0.07500000000000001,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.1,ind_val,saltpepper,0.1,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.125,ind_val,saltpepper,0.125,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.15000000000000002,ind_val,saltpepper,0.15000000000000002,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.17500000000000002,ind_val,saltpepper,0.17500000000000002,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.2,ind_val,saltpepper,0.2,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.225,ind_val,saltpepper,0.225,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.25,ind_val,saltpepper,0.25,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.275,ind_val,saltpepper,0.275,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.30000000000000004,ind_val,saltpepper,0.30000000000000004,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.325,ind_val,saltpepper,0.325,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.35000000000000003,ind_val,saltpepper,0.35000000000000003,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.375,ind_val,saltpepper,0.375,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.4,ind_val,saltpepper,0.4,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.42500000000000004,ind_val,saltpepper,0.42500000000000004,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.45,ind_val,saltpepper,0.45,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.47500000000000003,ind_val,saltpepper,0.47500000000000003,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,saltpepper_0.5,ind_val,saltpepper,0.5,1.0,0.9206730769230769,0.9603365384615384
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.025,ind_val,brightness,0.025,0.06310096153846154,0.9206730769230769,0.4918870192307692
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.05,ind_val,brightness,0.05,0.06310096153846154,0.9206730769230769,0.4918870192307692
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.07500000000000001,ind_val,brightness,0.07500000000000001,0.0625,0.9206730769230769,0.49158653846153844
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.1,ind_val,brightness,0.1,0.061899038461538464,0.9206730769230769,0.49128605769230765
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.125,ind_val,brightness,0.125,0.0625,0.9206730769230769,0.49158653846153844
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.15000000000000002,ind_val,brightness,0.15000000000000002,0.06850961538461539,0.9206730769230769,0.49459134615384615
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.17500000000000002,ind_val,brightness,0.17500000000000002,0.06911057692307693,0.9206730769230769,0.49489182692307687
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.2,ind_val,brightness,0.2,0.0703125,0.9206730769230769,0.49549278846153844
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.225,ind_val,brightness,0.225,0.07091346153846154,0.9206730769230769,0.4957932692307692
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.25,ind_val,brightness,0.25,0.07391826923076923,0.9206730769230769,0.4972956730769231
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.275,ind_val,brightness,0.275,0.078125,0.9206730769230769,0.49939903846153844
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.30000000000000004,ind_val,brightness,0.30000000000000004,0.07992788461538461,0.9206730769230769,0.5003004807692307
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.325,ind_val,brightness,0.325,0.08473557692307693,0.9206730769230769,0.5027043269230769
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.35000000000000003,ind_val,brightness,0.35000000000000003,0.07992788461538461,0.9206730769230769,0.5003004807692307
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.375,ind_val,brightness,0.375,0.07091346153846154,0.9206730769230769,0.4957932692307692
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.4,ind_val,brightness,0.4,0.06850961538461539,0.9206730769230769,0.49459134615384615
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.42500000000000004,ind_val,brightness,0.42500000000000004,0.061899038461538464,0.9206730769230769,0.49128605769230765
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.45,ind_val,brightness,0.45,0.06310096153846154,0.9206730769230769,0.4918870192307692
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.47500000000000003,ind_val,brightness,0.47500000000000003,0.06430288461538461,0.9206730769230769,0.4924879807692307
CCT,kNN,val_optimal,OoD Test,ind_test,brightness_0.5,ind_val,brightness,0.5,0.0655048076923077,0.9206730769230769,0.4930889423076923
CCT,kNN,val_optimal,OoD Test,ind_test,OoD Val,ind_val,OoD Val,Organic,0.980705256154358,0.9206730769230769,0.9506891665387174
CCT,kNN,val_optimal,OoD Test,ind_test,OoD Test,ind_val,OoD Test,Organic,0.9813705921490352,0.9206730769230769,0.951021834536056
CCT,kNN,val_optimal,OoD Test,ind_test,contrast_0.025,ind_val,contrast,0.025,0.06430288461538461,0.9206730769230769,0.4924879807692307
CCT,kNN,val_optimal,OoD Test,ind_test,contrast_0.05,ind_val,contrast,0.05,0.06700721153846154,0.9206730769230769,0.4938401442307692
CCT,kNN,val_optimal,OoD Test,ind_test,contrast_0.07500000000000001,ind_val,contrast,0.07500000000000001,0.07181490384615384,0.9206730769230769,0.49624399038461536
CCT,kNN,val_optimal,OoD Test,ind_test,contrast_0.1,ind_val,contrast,0.1,0.07842548076923077,0.9206730769230769,0.4995492788461538
CCT,kNN,val_optimal,OoD Test,ind_test,contrast_0.125,ind_val,contrast,0.125,0.08924278846153846,0.9206730769230769,0.5049579326923077
