Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,bias,k,tpr,tnr,ba
NICO,rabanser,val_optimal,True,False,grass,water,Synthetic,0,0.9463350785340314,0.09523809523809523,0.5207865868860633
NICO,rabanser,val_optimal,True,False,grass,water,Temporal,0,0.8159509202453987,0.19461697722567284,0.5052839487355358
NICO,rabanser,val_optimal,True,False,grass,rock,Unbiased,0,0.7329700272479565,0.26881720430107525,0.5008936157745159
NICO,rabanser,val_optimal,True,False,grass,rock,Class,0,0.8306332842415317,0.13153961136023917,0.48108644780088544
NICO,rabanser,val_optimal,True,False,grass,rock,Synthetic,0,0.9724137931034482,0.09004739336492895,0.5312305932341885
NICO,rabanser,val_optimal,True,False,grass,rock,Temporal,0,0.8106508875739645,0.20638297872340428,0.5085169331486844
NICO,rabanser,val_optimal,True,False,grass,grass,Unbiased,0,0.722495894909688,0.279296875,0.500896384954844
NICO,rabanser,val_optimal,True,False,grass,grass,Class,0,0.8066666666666666,0.1876332622601279,0.49714996446339726
NICO,rabanser,val_optimal,True,False,grass,grass,Synthetic,0,0.9586056644880174,0.07499999999999996,0.5168028322440087
NICO,rabanser,val_optimal,True,False,grass,grass,Temporal,0,0.8471760797342193,0.17000955109837634,0.5085928154162977
NICO,rabanser,val_optimal,True,False,grass,autumn,Unbiased,0,0.710594315245478,0.2936507936507936,0.5021225544481358
NICO,rabanser,val_optimal,True,False,grass,autumn,Class,0,0.7980456026058632,0.2064896755162242,0.5022676390610437
NICO,rabanser,val_optimal,True,False,grass,autumn,Synthetic,0,0.958904109589041,0.07769423558897248,0.5182991725890067
NICO,rabanser,val_optimal,True,False,grass,autumn,Temporal,0,0.8108108108108109,0.19489559164733183,0.5028532012290714
NICO,rabanser,val_optimal,True,False,autumn,outdoor,Unbiased,0,0.7120115774240231,0.34615384615384615,0.5290827117889346
NICO,rabanser,val_optimal,True,False,autumn,outdoor,Class,0,0.8309572301425662,0.1968253968253968,0.5138913134839815
NICO,rabanser,val_optimal,True,False,autumn,outdoor,Synthetic,0,0.9506398537477148,0.11261261261261257,0.5316262331801637
NICO,rabanser,val_optimal,True,False,autumn,outdoor,Temporal,0,0.8149606299212598,0.2194174757281553,0.5171890528247076
NICO,rabanser,val_optimal,True,False,autumn,water,Unbiased,0,0.7095541401273885,0.24866785079928955,0.479110995463339
NICO,rabanser,val_optimal,True,False,autumn,water,Class,0,0.7666098807495741,0.20405209840810423,0.4853309895788392
NICO,rabanser,val_optimal,True,False,autumn,water,Synthetic,0,0.9463350785340314,0.09523809523809523,0.5207865868860633
NICO,rabanser,val_optimal,True,False,autumn,water,Temporal,0,0.8159509202453987,0.19461697722567284,0.5052839487355358
NICO,rabanser,val_optimal,True,False,autumn,rock,Unbiased,0,0.7329700272479565,0.26881720430107525,0.5008936157745159
NICO,rabanser,val_optimal,True,False,autumn,rock,Class,0,0.8306332842415317,0.13153961136023917,0.48108644780088544
NICO,rabanser,val_optimal,True,False,autumn,rock,Synthetic,0,0.9724137931034482,0.09004739336492895,0.5312305932341885
NICO,rabanser,val_optimal,True,False,autumn,rock,Temporal,0,0.8106508875739645,0.20638297872340428,0.5085169331486844
NICO,rabanser,val_optimal,True,False,autumn,grass,Unbiased,0,0.722495894909688,0.279296875,0.500896384954844
NICO,rabanser,val_optimal,True,False,autumn,grass,Class,0,0.8066666666666666,0.1876332622601279,0.49714996446339726
NICO,rabanser,val_optimal,True,False,autumn,grass,Synthetic,0,0.9586056644880174,0.07499999999999996,0.5168028322440087
NICO,rabanser,val_optimal,True,False,autumn,grass,Temporal,0,0.8471760797342193,0.17000955109837634,0.5085928154162977
NICO,rabanser,val_optimal,True,False,autumn,autumn,Unbiased,0,0.710594315245478,0.2936507936507936,0.5021225544481358
NICO,rabanser,val_optimal,True,False,autumn,autumn,Class,0,0.7980456026058632,0.2064896755162242,0.5022676390610437
NICO,rabanser,val_optimal,True,False,autumn,autumn,Synthetic,0,0.958904109589041,0.07769423558897248,0.5182991725890067
NICO,rabanser,val_optimal,True,False,autumn,autumn,Temporal,0,0.8108108108108109,0.19489559164733183,0.5028532012290714
NICO,rabanser,ind_span,True,False,outdoor,outdoor,Unbiased,0,0.24457308248914617,0.9487179487179487,0.5966455156035474
NICO,rabanser,ind_span,True,False,outdoor,outdoor,Class,0,0.4439918533604888,0.646031746031746,0.5450117996961173
NICO,rabanser,ind_span,True,False,outdoor,outdoor,Synthetic,0,0.7769652650822669,0.39639639639639634,0.5866808307393316
NICO,rabanser,ind_span,True,False,outdoor,outdoor,Temporal,0,0.41338582677165353,0.6485436893203884,0.530964758046021
NICO,rabanser,ind_span,True,False,outdoor,water,Unbiased,0,0.2713375796178344,0.7460035523978685,0.5086705660078514
NICO,rabanser,ind_span,True,False,outdoor,water,Class,0,0.37649063032367974,0.6512301013024602,0.5138603658130699
NICO,rabanser,ind_span,True,False,outdoor,water,Synthetic,0,0.7604712041884817,0.3613445378151261,0.5609078710018038
NICO,rabanser,ind_span,True,False,outdoor,water,Temporal,0,0.44171779141104295,0.6273291925465838,0.5345234919788133
NICO,rabanser,ind_span,True,False,outdoor,rock,Unbiased,0,0.23978201634877383,0.7992831541218638,0.5195325852353188
NICO,rabanser,ind_span,True,False,outdoor,rock,Class,0,0.45949926362297494,0.5829596412556054,0.5212294524392902
NICO,rabanser,ind_span,True,False,outdoor,rock,Synthetic,0,0.8459770114942529,0.3127962085308057,0.5793866100125293
NICO,rabanser,ind_span,True,False,outdoor,rock,Temporal,0,0.3905325443786982,0.6276595744680851,0.5090960594233916
NICO,rabanser,ind_span,True,False,outdoor,grass,Unbiased,0,0.24466338259441708,0.791015625,0.5178395037972086
NICO,rabanser,ind_span,True,False,outdoor,grass,Class,0,0.36666666666666664,0.6204690831556503,0.4935678749111585
NICO,rabanser,ind_span,True,False,outdoor,grass,Synthetic,0,0.8213507625272332,0.3027777777777778,0.5620642701525055
NICO,rabanser,ind_span,True,False,outdoor,grass,Temporal,0,0.4584717607973422,0.5702005730659025,0.5143361669316224
NICO,rabanser,ind_span,True,False,outdoor,autumn,Unbiased,0,0.19638242894056848,0.8095238095238095,0.502953119232189
NICO,rabanser,ind_span,True,False,outdoor,autumn,Class,0,0.3778501628664495,0.6666666666666667,0.5222584147665581
NICO,rabanser,ind_span,True,False,outdoor,autumn,Synthetic,0,0.8493150684931506,0.26315789473684215,0.5562364816149964
NICO,rabanser,ind_span,True,False,outdoor,autumn,Temporal,0,0.36293436293436293,0.6125290023201856,0.4877316826272743
NICO,rabanser,ind_span,True,False,water,outdoor,Unbiased,0,0.24457308248914617,0.9487179487179487,0.5966455156035474
NICO,rabanser,ind_span,True,False,water,outdoor,Class,0,0.4439918533604888,0.646031746031746,0.5450117996961173
NICO,rabanser,ind_span,True,False,water,outdoor,Synthetic,0,0.7769652650822669,0.39639639639639634,0.5866808307393316
NICO,rabanser,ind_span,True,False,water,outdoor,Temporal,0,0.41338582677165353,0.6485436893203884,0.530964758046021
NICO,rabanser,ind_span,True,False,water,water,Unbiased,0,0.2713375796178344,0.7460035523978685,0.5086705660078514
NICO,rabanser,ind_span,True,False,water,water,Class,0,0.37649063032367974,0.6512301013024602,0.5138603658130699
NICO,rabanser,ind_span,True,False,water,water,Synthetic,0,0.7604712041884817,0.3613445378151261,0.5609078710018038
NICO,rabanser,ind_span,True,False,water,water,Temporal,0,0.44171779141104295,0.6273291925465838,0.5345234919788133
NICO,rabanser,ind_span,True,False,water,rock,Unbiased,0,0.23978201634877383,0.7992831541218638,0.5195325852353188
NICO,rabanser,ind_span,True,False,water,rock,Class,0,0.45949926362297494,0.5829596412556054,0.5212294524392902
NICO,rabanser,ind_span,True,False,water,rock,Synthetic,0,0.8459770114942529,0.3127962085308057,0.5793866100125293
NICO,rabanser,ind_span,True,False,water,rock,Temporal,0,0.3905325443786982,0.6276595744680851,0.5090960594233916
NICO,rabanser,ind_span,True,False,water,grass,Unbiased,0,0.24466338259441708,0.791015625,0.5178395037972086
NICO,rabanser,ind_span,True,False,water,grass,Class,0,0.36666666666666664,0.6204690831556503,0.4935678749111585
NICO,rabanser,ind_span,True,False,water,grass,Synthetic,0,0.8213507625272332,0.3027777777777778,0.5620642701525055
NICO,rabanser,ind_span,True,False,water,grass,Temporal,0,0.4584717607973422,0.5702005730659025,0.5143361669316224
NICO,rabanser,ind_span,True,False,water,autumn,Unbiased,0,0.19638242894056848,0.8095238095238095,0.502953119232189
NICO,rabanser,ind_span,True,False,water,autumn,Class,0,0.3778501628664495,0.6666666666666667,0.5222584147665581
NICO,rabanser,ind_span,True,False,water,autumn,Synthetic,0,0.8493150684931506,0.26315789473684215,0.5562364816149964
NICO,rabanser,ind_span,True,False,water,autumn,Temporal,0,0.36293436293436293,0.6125290023201856,0.4877316826272743
NICO,rabanser,ind_span,True,False,rock,outdoor,Unbiased,0,0.24457308248914617,0.9487179487179487,0.5966455156035474
NICO,rabanser,ind_span,True,False,rock,outdoor,Class,0,0.4439918533604888,0.646031746031746,0.5450117996961173
NICO,rabanser,ind_span,True,False,rock,outdoor,Synthetic,0,0.7769652650822669,0.39639639639639634,0.5866808307393316
NICO,rabanser,ind_span,True,False,rock,outdoor,Temporal,0,0.41338582677165353,0.6485436893203884,0.530964758046021
NICO,rabanser,ind_span,True,False,rock,water,Unbiased,0,0.2713375796178344,0.7460035523978685,0.5086705660078514
NICO,rabanser,ind_span,True,False,rock,water,Class,0,0.37649063032367974,0.6512301013024602,0.5138603658130699
NICO,rabanser,ind_span,True,False,rock,water,Synthetic,0,0.7604712041884817,0.3613445378151261,0.5609078710018038
NICO,rabanser,ind_span,True,False,rock,water,Temporal,0,0.44171779141104295,0.6273291925465838,0.5345234919788133
NICO,rabanser,ind_span,True,False,rock,rock,Unbiased,0,0.23978201634877383,0.7992831541218638,0.5195325852353188
NICO,rabanser,ind_span,True,False,rock,rock,Class,0,0.45949926362297494,0.5829596412556054,0.5212294524392902
NICO,rabanser,ind_span,True,False,rock,rock,Synthetic,0,0.8459770114942529,0.3127962085308057,0.5793866100125293
NICO,rabanser,ind_span,True,False,rock,rock,Temporal,0,0.3905325443786982,0.6276595744680851,0.5090960594233916
NICO,rabanser,ind_span,True,False,rock,grass,Unbiased,0,0.24466338259441708,0.791015625,0.5178395037972086
NICO,rabanser,ind_span,True,False,rock,grass,Class,0,0.36666666666666664,0.6204690831556503,0.4935678749111585
NICO,rabanser,ind_span,True,False,rock,grass,Synthetic,0,0.8213507625272332,0.3027777777777778,0.5620642701525055
NICO,rabanser,ind_span,True,False,rock,grass,Temporal,0,0.4584717607973422,0.5702005730659025,0.5143361669316224
NICO,rabanser,ind_span,True,False,rock,autumn,Unbiased,0,0.19638242894056848,0.8095238095238095,0.502953119232189
NICO,rabanser,ind_span,True,False,rock,autumn,Class,0,0.3778501628664495,0.6666666666666667,0.5222584147665581
NICO,rabanser,ind_span,True,False,rock,autumn,Synthetic,0,0.8493150684931506,0.26315789473684215,0.5562364816149964
NICO,rabanser,ind_span,True,False,rock,autumn,Temporal,0,0.36293436293436293,0.6125290023201856,0.4877316826272743
NICO,rabanser,ind_span,True,False,grass,outdoor,Unbiased,0,0.24457308248914617,0.9487179487179487,0.5966455156035474
NICO,rabanser,ind_span,True,False,grass,outdoor,Class,0,0.4439918533604888,0.646031746031746,0.5450117996961173
NICO,rabanser,ind_span,True,False,grass,outdoor,Synthetic,0,0.7769652650822669,0.39639639639639634,0.5866808307393316
NICO,rabanser,ind_span,True,False,grass,outdoor,Temporal,0,0.41338582677165353,0.6485436893203884,0.530964758046021
NICO,rabanser,ind_span,True,False,grass,water,Unbiased,0,0.2713375796178344,0.7460035523978685,0.5086705660078514
NICO,rabanser,ind_span,True,False,grass,water,Class,0,0.37649063032367974,0.6512301013024602,0.5138603658130699
NICO,rabanser,ind_span,True,False,grass,water,Synthetic,0,0.7604712041884817,0.3613445378151261,0.5609078710018038
NICO,rabanser,ind_span,True,False,grass,water,Temporal,0,0.44171779141104295,0.6273291925465838,0.5345234919788133
NICO,rabanser,ind_span,True,False,grass,rock,Unbiased,0,0.23978201634877383,0.7992831541218638,0.5195325852353188
NICO,rabanser,ind_span,True,False,grass,rock,Class,0,0.45949926362297494,0.5829596412556054,0.5212294524392902
NICO,rabanser,ind_span,True,False,grass,rock,Synthetic,0,0.8459770114942529,0.3127962085308057,0.5793866100125293
NICO,rabanser,ind_span,True,False,grass,rock,Temporal,0,0.3905325443786982,0.6276595744680851,0.5090960594233916
NICO,rabanser,ind_span,True,False,grass,grass,Unbiased,0,0.24466338259441708,0.791015625,0.5178395037972086
NICO,rabanser,ind_span,True,False,grass,grass,Class,0,0.36666666666666664,0.6204690831556503,0.4935678749111585
NICO,rabanser,ind_span,True,False,grass,grass,Synthetic,0,0.8213507625272332,0.3027777777777778,0.5620642701525055
NICO,rabanser,ind_span,True,False,grass,grass,Temporal,0,0.4584717607973422,0.5702005730659025,0.5143361669316224
NICO,rabanser,ind_span,True,False,grass,autumn,Unbiased,0,0.19638242894056848,0.8095238095238095,0.502953119232189
NICO,rabanser,ind_span,True,False,grass,autumn,Class,0,0.3778501628664495,0.6666666666666667,0.5222584147665581
NICO,rabanser,ind_span,True,False,grass,autumn,Synthetic,0,0.8493150684931506,0.26315789473684215,0.5562364816149964
NICO,rabanser,ind_span,True,False,grass,autumn,Temporal,0,0.36293436293436293,0.6125290023201856,0.4877316826272743
NICO,rabanser,ind_span,True,False,autumn,outdoor,Unbiased,0,0.24457308248914617,0.9487179487179487,0.5966455156035474
NICO,rabanser,ind_span,True,False,autumn,outdoor,Class,0,0.4439918533604888,0.646031746031746,0.5450117996961173
NICO,rabanser,ind_span,True,False,autumn,outdoor,Synthetic,0,0.7769652650822669,0.39639639639639634,0.5866808307393316
NICO,rabanser,ind_span,True,False,autumn,outdoor,Temporal,0,0.41338582677165353,0.6485436893203884,0.530964758046021
NICO,rabanser,ind_span,True,False,autumn,water,Unbiased,0,0.2713375796178344,0.7460035523978685,0.5086705660078514
NICO,rabanser,ind_span,True,False,autumn,water,Class,0,0.37649063032367974,0.6512301013024602,0.5138603658130699
NICO,rabanser,ind_span,True,False,autumn,water,Synthetic,0,0.7604712041884817,0.3613445378151261,0.5609078710018038
NICO,rabanser,ind_span,True,False,autumn,water,Temporal,0,0.44171779141104295,0.6273291925465838,0.5345234919788133
NICO,rabanser,ind_span,True,False,autumn,rock,Unbiased,0,0.23978201634877383,0.7992831541218638,0.5195325852353188
NICO,rabanser,ind_span,True,False,autumn,rock,Class,0,0.45949926362297494,0.5829596412556054,0.5212294524392902
NICO,rabanser,ind_span,True,False,autumn,rock,Synthetic,0,0.8459770114942529,0.3127962085308057,0.5793866100125293
NICO,rabanser,ind_span,True,False,autumn,rock,Temporal,0,0.3905325443786982,0.6276595744680851,0.5090960594233916
NICO,rabanser,ind_span,True,False,autumn,grass,Unbiased,0,0.24466338259441708,0.791015625,0.5178395037972086
NICO,rabanser,ind_span,True,False,autumn,grass,Class,0,0.36666666666666664,0.6204690831556503,0.4935678749111585
NICO,rabanser,ind_span,True,False,autumn,grass,Synthetic,0,0.8213507625272332,0.3027777777777778,0.5620642701525055
NICO,rabanser,ind_span,True,False,autumn,grass,Temporal,0,0.4584717607973422,0.5702005730659025,0.5143361669316224
NICO,rabanser,ind_span,True,False,autumn,autumn,Unbiased,0,0.19638242894056848,0.8095238095238095,0.502953119232189
NICO,rabanser,ind_span,True,False,autumn,autumn,Class,0,0.3778501628664495,0.6666666666666667,0.5222584147665581
NICO,rabanser,ind_span,True,False,autumn,autumn,Synthetic,0,0.8493150684931506,0.26315789473684215,0.5562364816149964
NICO,rabanser,ind_span,True,False,autumn,autumn,Temporal,0,0.36293436293436293,0.6125290023201856,0.4877316826272743
NICO,rabanser,val_optimal,False,False,outdoor,outdoor,Unbiased,0,0.6295224312590448,0.4871794871794872,0.558350959219266
NICO,rabanser,val_optimal,False,False,outdoor,outdoor,Class,0,0.7248322147651006,0.34615384615384615,0.5354930304594734
NICO,rabanser,val_optimal,False,False,outdoor,outdoor,Synthetic,0,0.914616497829233,0.34615384615384615,0.6303851719915397
NICO,rabanser,val_optimal,False,False,outdoor,outdoor,Temporal,0,0.7351664254703328,0.5256410256410257,0.6304037255556793
NICO,rabanser,val_optimal,False,False,outdoor,water,Unbiased,0,0.6338582677165354,0.4871794871794872,0.5605188774480113
NICO,rabanser,val_optimal,False,False,outdoor,water,Class,0,0.7075,0.34615384615384615,0.5268269230769231
NICO,rabanser,val_optimal,False,False,outdoor,water,Synthetic,0,0.9223394055608821,0.34615384615384615,0.6342466258573641
NICO,rabanser,val_optimal,False,False,outdoor,water,Temporal,0,0.7429577464788732,0.5256410256410257,0.6342993860599495
NICO,rabanser,val_optimal,False,False,outdoor,rock,Unbiased,0,0.6320422535211268,0.4871794871794872,0.559610870350307
NICO,rabanser,val_optimal,False,False,outdoor,rock,Class,0,0.789763779527559,0.34615384615384615,0.5679588128407026
NICO,rabanser,val_optimal,False,False,outdoor,rock,Synthetic,0,0.9612676056338029,0.34615384615384615,0.6537107258938245
NICO,rabanser,val_optimal,False,False,outdoor,rock,Temporal,0,0.7366666666666667,0.5256410256410257,0.6311538461538462
NICO,rabanser,val_optimal,False,False,outdoor,grass,Unbiased,0,0.6040268456375839,0.4871794871794872,0.5456031664085356
NICO,rabanser,val_optimal,False,False,outdoor,grass,Class,0,0.7496382054992764,0.34615384615384615,0.5478960258265613
NICO,rabanser,val_optimal,False,False,outdoor,grass,Synthetic,0,0.9366666666666666,0.34615384615384615,0.6414102564102564
NICO,rabanser,val_optimal,False,False,outdoor,grass,Temporal,0,0.7724409448818897,0.5256410256410257,0.6490409852614577
NICO,rabanser,val_optimal,False,False,outdoor,autumn,Unbiased,0,0.5958333333333333,0.4871794871794872,0.5415064102564102
NICO,rabanser,val_optimal,False,False,outdoor,autumn,Class,0,0.7095070422535211,0.34615384615384615,0.5278304442036836
NICO,rabanser,val_optimal,False,False,outdoor,autumn,Synthetic,0,0.9456692913385827,0.34615384615384615,0.6459115687462145
NICO,rabanser,val_optimal,False,False,outdoor,autumn,Temporal,0,0.7488015340364333,0.5256410256410257,0.6372212798387296
NICO,rabanser,val_optimal,False,False,water,outdoor,Unbiased,0,0.341534008683068,0.858974358974359,0.6002541838287135
NICO,rabanser,val_optimal,False,False,water,outdoor,Class,0,0.50143815915628,0.7307692307692308,0.6161036949627554
NICO,rabanser,val_optimal,False,False,water,outdoor,Synthetic,0,0.8205499276410999,0.6025641025641026,0.7115570151026013
NICO,rabanser,val_optimal,False,False,water,outdoor,Temporal,0,0.49493487698986977,0.8974358974358975,0.6961853872128836
NICO,rabanser,val_optimal,False,False,water,water,Unbiased,0,0.37559055118110235,0.858974358974359,0.6172824550777307
NICO,rabanser,val_optimal,False,False,water,water,Class,0,0.4891666666666667,0.7307692307692308,0.6099679487179488
NICO,rabanser,val_optimal,False,False,water,water,Synthetic,0,0.8034515819750719,0.6025641025641026,0.7030078422695873
NICO,rabanser,val_optimal,False,False,water,water,Temporal,0,0.5140845070422535,0.8974358974358975,0.7057602022390754
NICO,rabanser,val_optimal,False,False,water,rock,Unbiased,0,0.3415492957746479,0.858974358974359,0.6002618273745035
NICO,rabanser,val_optimal,False,False,water,rock,Class,0,0.5700787401574803,0.7307692307692308,0.6504239854633556
NICO,rabanser,val_optimal,False,False,water,rock,Synthetic,0,0.897887323943662,0.6025641025641026,0.7502257132538823
NICO,rabanser,val_optimal,False,False,water,rock,Temporal,0,0.4866666666666667,0.8974358974358975,0.6920512820512821
NICO,rabanser,val_optimal,False,False,water,grass,Unbiased,0,0.3231064237775647,0.858974358974359,0.5910403913759619
NICO,rabanser,val_optimal,False,False,water,grass,Class,0,0.5065123010130246,0.7307692307692308,0.6186407658911277
NICO,rabanser,val_optimal,False,False,water,grass,Synthetic,0,0.865,0.6025641025641026,0.7337820512820513
NICO,rabanser,val_optimal,False,False,water,grass,Temporal,0,0.5559055118110237,0.8974358974358975,0.7266707046234606
NICO,rabanser,val_optimal,False,False,water,autumn,Unbiased,0,0.2991666666666667,0.858974358974359,0.5790705128205129
NICO,rabanser,val_optimal,False,False,water,autumn,Class,0,0.4788732394366197,0.7307692307692308,0.6048212351029253
NICO,rabanser,val_optimal,False,False,water,autumn,Synthetic,0,0.8858267716535433,0.6025641025641026,0.744195437108823
NICO,rabanser,val_optimal,False,False,water,autumn,Temporal,0,0.5033557046979866,0.8974358974358975,0.700395801066942
NICO,rabanser,val_optimal,False,False,rock,outdoor,Unbiased,0,0.7018813314037626,0.34615384615384615,0.5240175887788043
NICO,rabanser,val_optimal,False,False,rock,outdoor,Class,0,0.8092042186001918,0.2435897435897436,0.5263969810949677
NICO,rabanser,val_optimal,False,False,rock,outdoor,Synthetic,0,0.9421128798842258,0.21794871794871795,0.5800307989164719
NICO,rabanser,val_optimal,False,False,rock,outdoor,Temporal,0,0.8031837916063675,0.3846153846153846,0.5938995881108761
NICO,rabanser,val_optimal,False,False,rock,water,Unbiased,0,0.7220472440944882,0.34615384615384615,0.5341005451241672
NICO,rabanser,val_optimal,False,False,rock,water,Class,0,0.7783333333333333,0.2435897435897436,0.5109615384615385
NICO,rabanser,val_optimal,False,False,rock,water,Synthetic,0,0.9424736337488016,0.21794871794871795,0.5802111758487598
NICO,rabanser,val_optimal,False,False,rock,water,Temporal,0,0.8257042253521126,0.3846153846153846,0.6051598049837486
NICO,rabanser,val_optimal,False,False,rock,rock,Unbiased,0,0.7306338028169014,0.34615384615384615,0.5383938244853738
NICO,rabanser,val_optimal,False,False,rock,rock,Class,0,0.8464566929133859,0.2435897435897436,0.5450232182515647
NICO,rabanser,val_optimal,False,False,rock,rock,Synthetic,0,0.9735915492957746,0.21794871794871795,0.5957701336222463
NICO,rabanser,val_optimal,False,False,rock,rock,Temporal,0,0.8033333333333333,0.3846153846153846,0.5939743589743589
NICO,rabanser,val_optimal,False,False,rock,grass,Unbiased,0,0.710450623202301,0.34615384615384615,0.5283022346780736
NICO,rabanser,val_optimal,False,False,rock,grass,Class,0,0.8133140376266281,0.2435897435897436,0.5284518906081859
NICO,rabanser,val_optimal,False,False,rock,grass,Synthetic,0,0.9583333333333334,0.21794871794871795,0.5881410256410257
NICO,rabanser,val_optimal,False,False,rock,grass,Temporal,0,0.8409448818897638,0.3846153846153846,0.6127801332525742
NICO,rabanser,val_optimal,False,False,rock,autumn,Unbiased,0,0.7066666666666667,0.34615384615384615,0.5264102564102564
NICO,rabanser,val_optimal,False,False,rock,autumn,Class,0,0.795774647887324,0.2435897435897436,0.5196821957385338
NICO,rabanser,val_optimal,False,False,rock,autumn,Synthetic,0,0.9574803149606299,0.21794871794871795,0.587714516454674
NICO,rabanser,val_optimal,False,False,rock,autumn,Temporal,0,0.8139980824544583,0.3846153846153846,0.5993067335349214
NICO,rabanser,val_optimal,False,False,grass,outdoor,Unbiased,0,0.7120115774240231,0.34615384615384615,0.5290827117889346
NICO,rabanser,val_optimal,False,False,grass,outdoor,Class,0,0.8197507190795782,0.2435897435897436,0.5316702313346608
NICO,rabanser,val_optimal,False,False,grass,outdoor,Synthetic,0,0.9493487698986975,0.21794871794871795,0.5836487439237077
NICO,rabanser,val_optimal,False,False,grass,outdoor,Temporal,0,0.808972503617945,0.3589743589743589,0.583973431296152
NICO,rabanser,val_optimal,False,False,grass,water,Unbiased,0,0.731496062992126,0.34615384615384615,0.5388249545729861
NICO,rabanser,val_optimal,False,False,grass,water,Class,0,0.7841666666666667,0.2435897435897436,0.5138782051282051
NICO,rabanser,val_optimal,False,False,grass,water,Synthetic,0,0.9443911792905082,0.21794871794871795,0.5811699486196131
NICO,rabanser,val_optimal,False,False,grass,water,Temporal,0,0.8309859154929577,0.3589743589743589,0.5949801372336583
NICO,rabanser,val_optimal,False,False,grass,rock,Unbiased,0,0.7429577464788732,0.34615384615384615,0.5445557963163596
NICO,rabanser,val_optimal,False,False,grass,rock,Class,0,0.8551181102362204,0.2435897435897436,0.549353926912982
NICO,rabanser,val_optimal,False,False,grass,rock,Synthetic,0,0.9753521126760564,0.21794871794871795,0.5966504153123872
NICO,rabanser,val_optimal,False,False,grass,rock,Temporal,0,0.8083333333333333,0.3589743589743589,0.5836538461538461
NICO,rabanser,val_optimal,False,False,grass,grass,Unbiased,0,0.7267497603068073,0.34615384615384615,0.5364518032303267
NICO,rabanser,val_optimal,False,False,grass,grass,Class,0,0.8162083936324168,0.2435897435897436,0.5298990686110803
NICO,rabanser,val_optimal,False,False,grass,grass,Synthetic,0,0.96,0.21794871794871795,0.588974358974359
NICO,rabanser,val_optimal,False,False,grass,grass,Temporal,0,0.8456692913385827,0.3589743589743589,0.6023218251564708
NICO,rabanser,val_optimal,False,False,grass,autumn,Unbiased,0,0.7125,0.34615384615384615,0.5293269230769231
NICO,rabanser,val_optimal,False,False,grass,autumn,Class,0,0.801056338028169,0.2435897435897436,0.5223230408089563
NICO,rabanser,val_optimal,False,False,grass,autumn,Synthetic,0,0.9582677165354331,0.21794871794871795,0.5881082172420755
NICO,rabanser,val_optimal,False,False,grass,autumn,Temporal,0,0.8187919463087249,0.3589743589743589,0.5888831526415419
NICO,rabanser,val_optimal,False,False,autumn,outdoor,Unbiased,0,0.7120115774240231,0.34615384615384615,0.5290827117889346
NICO,rabanser,val_optimal,False,False,autumn,outdoor,Class,0,0.8197507190795782,0.2435897435897436,0.5316702313346608
NICO,rabanser,val_optimal,False,False,autumn,outdoor,Synthetic,0,0.9493487698986975,0.21794871794871795,0.5836487439237077
NICO,rabanser,val_optimal,False,False,autumn,outdoor,Temporal,0,0.808972503617945,0.3589743589743589,0.583973431296152
NICO,rabanser,val_optimal,False,False,autumn,water,Unbiased,0,0.731496062992126,0.34615384615384615,0.5388249545729861
NICO,rabanser,val_optimal,False,False,autumn,water,Class,0,0.7841666666666667,0.2435897435897436,0.5138782051282051
NICO,rabanser,val_optimal,False,False,autumn,water,Synthetic,0,0.9443911792905082,0.21794871794871795,0.5811699486196131
NICO,rabanser,val_optimal,False,False,autumn,water,Temporal,0,0.8309859154929577,0.3589743589743589,0.5949801372336583
NICO,rabanser,val_optimal,False,False,autumn,rock,Unbiased,0,0.7429577464788732,0.34615384615384615,0.5445557963163596
NICO,rabanser,val_optimal,False,False,autumn,rock,Class,0,0.8551181102362204,0.2435897435897436,0.549353926912982
NICO,rabanser,val_optimal,False,False,autumn,rock,Synthetic,0,0.9753521126760564,0.21794871794871795,0.5966504153123872
NICO,rabanser,val_optimal,False,False,autumn,rock,Temporal,0,0.8083333333333333,0.3589743589743589,0.5836538461538461
NICO,rabanser,val_optimal,False,False,autumn,grass,Unbiased,0,0.7267497603068073,0.34615384615384615,0.5364518032303267
NICO,rabanser,val_optimal,False,False,autumn,grass,Class,0,0.8162083936324168,0.2435897435897436,0.5298990686110803
NICO,rabanser,val_optimal,False,False,autumn,grass,Synthetic,0,0.96,0.21794871794871795,0.588974358974359
NICO,rabanser,val_optimal,False,False,autumn,grass,Temporal,0,0.8456692913385827,0.3589743589743589,0.6023218251564708
NICO,rabanser,val_optimal,False,False,autumn,autumn,Unbiased,0,0.7125,0.34615384615384615,0.5293269230769231
NICO,rabanser,val_optimal,False,False,autumn,autumn,Class,0,0.801056338028169,0.2435897435897436,0.5223230408089563
NICO,rabanser,val_optimal,False,False,autumn,autumn,Synthetic,0,0.9582677165354331,0.21794871794871795,0.5881082172420755
NICO,rabanser,val_optimal,False,False,autumn,autumn,Temporal,0,0.8187919463087249,0.3589743589743589,0.5888831526415419
NICO,rabanser,ind_span,False,False,outdoor,outdoor,Unbiased,0,0.24457308248914617,0.9487179487179487,0.5966455156035474
NICO,rabanser,ind_span,False,False,outdoor,outdoor,Class,0,0.4074784276126558,0.7948717948717949,0.6011751112422253
