Dataset,feature_name,OoD Val Fold,OoD Test Fold,tpr,tnr,ba,bias,k,batch_size,OOD==f(x)==y
OfficeHome,rabanser,Clipart,Product,0.4444444444444444,0.962962962962963,0.7037037037037037,Unbiased,1,32,False
OfficeHome,rabanser,Clipart,Product,0.4444444444444444,0.9259259259259259,0.6851851851851851,Class,1,32,False
OfficeHome,rabanser,Clipart,Product,0.4444444444444444,0.6296296296296297,0.537037037037037,Synthetic,1,32,False
OfficeHome,rabanser,Clipart,Product,0.4444444444444444,0.962962962962963,0.7037037037037037,Temporal,1,32,False
OfficeHome,rabanser,Art,Clipart,0.9907407407407407,0.5555555555555556,0.7731481481481481,Unbiased,1,32,False
OfficeHome,rabanser,Art,Clipart,0.9907407407407407,0.40740740740740744,0.6990740740740741,Class,1,32,False
OfficeHome,rabanser,Art,Clipart,0.9907407407407407,0.2222222222222222,0.6064814814814814,Synthetic,1,32,False
OfficeHome,rabanser,Art,Clipart,0.9907407407407407,0.40740740740740744,0.6990740740740741,Temporal,1,32,False
OfficeHome,rabanser,Art,Art,0.8166666666666667,0.5555555555555556,0.6861111111111111,Unbiased,1,32,False
OfficeHome,rabanser,Art,Art,0.8166666666666667,0.40740740740740744,0.612037037037037,Class,1,32,False
OfficeHome,rabanser,Art,Art,0.8166666666666667,0.2222222222222222,0.5194444444444444,Synthetic,1,32,False
OfficeHome,rabanser,Art,Art,0.8166666666666667,0.40740740740740744,0.612037037037037,Temporal,1,32,False
OfficeHome,rabanser,Art,Product,0.7777777777777778,0.5555555555555556,0.6666666666666667,Unbiased,1,32,False
OfficeHome,rabanser,Art,Product,0.7777777777777778,0.40740740740740744,0.5925925925925926,Class,1,32,False
OfficeHome,rabanser,Art,Product,0.7777777777777778,0.2222222222222222,0.5,Synthetic,1,32,False
OfficeHome,rabanser,Art,Product,0.7777777777777778,0.40740740740740744,0.5925925925925926,Temporal,1,32,False
OfficeHome,rabanser,Product,Clipart,0.9722222222222222,0.8148148148148149,0.8935185185185186,Unbiased,1,32,False
OfficeHome,rabanser,Product,Clipart,0.9722222222222222,0.5925925925925926,0.7824074074074074,Class,1,32,False
OfficeHome,rabanser,Product,Clipart,0.9722222222222222,0.2962962962962963,0.6342592592592593,Synthetic,1,32,False
OfficeHome,rabanser,Product,Clipart,0.9722222222222222,0.6666666666666667,0.8194444444444444,Temporal,1,32,False
OfficeHome,rabanser,Product,Art,0.7,0.8148148148148149,0.7574074074074074,Unbiased,1,32,False
OfficeHome,rabanser,Product,Art,0.7,0.5925925925925926,0.6462962962962963,Class,1,32,False
OfficeHome,rabanser,Product,Art,0.7,0.2962962962962963,0.4981481481481481,Synthetic,1,32,False
OfficeHome,rabanser,Product,Art,0.7,0.6666666666666667,0.6833333333333333,Temporal,1,32,False
OfficeHome,rabanser,Product,Product,0.7222222222222222,0.8148148148148149,0.7685185185185186,Unbiased,1,32,False
OfficeHome,rabanser,Product,Product,0.7222222222222222,0.5925925925925926,0.6574074074074074,Class,1,32,False
OfficeHome,rabanser,Product,Product,0.7222222222222222,0.2962962962962963,0.5092592592592593,Synthetic,1,32,False
OfficeHome,rabanser,Product,Product,0.7222222222222222,0.6666666666666667,0.6944444444444444,Temporal,1,32,False
OfficeHome,rabanser,Art,Art,0.75,0.7037037037037037,0.7268518518518519,Unbiased,5,32,False
OfficeHome,rabanser,Art,Art,0.75,0.40740740740740744,0.5787037037037037,Class,5,32,False
OfficeHome,rabanser,Art,Art,0.75,0.11111111111111116,0.4305555555555556,Synthetic,5,32,False
OfficeHome,rabanser,Art,Art,0.75,0.5925925925925926,0.6712962962962963,Temporal,5,32,False
OfficeHome,rabanser,Art,Clipart,0.9907407407407407,0.7037037037037037,0.8472222222222222,Unbiased,5,32,False
OfficeHome,rabanser,Art,Clipart,0.9907407407407407,0.40740740740740744,0.6990740740740741,Class,5,32,False
OfficeHome,rabanser,Art,Clipart,0.9907407407407407,0.11111111111111116,0.5509259259259259,Synthetic,5,32,False
OfficeHome,rabanser,Art,Clipart,0.9907407407407407,0.5925925925925926,0.7916666666666666,Temporal,5,32,False
OfficeHome,rabanser,Art,Product,0.7037037037037037,0.7037037037037037,0.7037037037037037,Unbiased,5,32,False
OfficeHome,rabanser,Art,Product,0.7037037037037037,0.40740740740740744,0.5555555555555556,Class,5,32,False
OfficeHome,rabanser,Art,Product,0.7037037037037037,0.11111111111111116,0.40740740740740744,Synthetic,5,32,False
OfficeHome,rabanser,Art,Product,0.7037037037037037,0.5925925925925926,0.6481481481481481,Temporal,5,32,False
OfficeHome,rabanser,Clipart,Art,0.16666666666666666,1.0,0.5833333333333334,Unbiased,5,32,False
OfficeHome,rabanser,Clipart,Art,0.16666666666666666,0.962962962962963,0.5648148148148149,Class,5,32,False
OfficeHome,rabanser,Clipart,Art,0.16666666666666666,0.5185185185185186,0.3425925925925926,Synthetic,5,32,False
OfficeHome,rabanser,Clipart,Art,0.16666666666666666,1.0,0.5833333333333334,Temporal,5,32,False
OfficeHome,rabanser,Clipart,Clipart,0.9259259259259259,1.0,0.962962962962963,Unbiased,5,32,False
OfficeHome,rabanser,Clipart,Clipart,0.9259259259259259,0.962962962962963,0.9444444444444444,Class,5,32,False
OfficeHome,rabanser,Clipart,Clipart,0.9259259259259259,0.5185185185185186,0.7222222222222223,Synthetic,5,32,False
OfficeHome,rabanser,Clipart,Clipart,0.9259259259259259,1.0,0.962962962962963,Temporal,5,32,False
OfficeHome,rabanser,Clipart,Product,0.37962962962962965,1.0,0.6898148148148149,Unbiased,5,32,False
OfficeHome,rabanser,Clipart,Product,0.37962962962962965,0.962962962962963,0.6712962962962963,Class,5,32,False
OfficeHome,rabanser,Clipart,Product,0.37962962962962965,0.5185185185185186,0.4490740740740741,Synthetic,5,32,False
OfficeHome,rabanser,Clipart,Product,0.37962962962962965,1.0,0.6898148148148149,Temporal,5,32,False
OfficeHome,rabanser,Product,Art,0.26666666666666666,0.2962962962962963,0.28148148148148144,Unbiased,5,32,False
OfficeHome,rabanser,Product,Art,0.26666666666666666,0.5925925925925926,0.4296296296296296,Class,5,32,False
OfficeHome,rabanser,Product,Art,0.26666666666666666,0.8888888888888888,0.5777777777777777,Synthetic,5,32,False
OfficeHome,rabanser,Product,Art,0.26666666666666666,0.40740740740740744,0.337037037037037,Temporal,5,32,False
OfficeHome,rabanser,Product,Clipart,0.009259259259259259,0.2962962962962963,0.15277777777777776,Unbiased,5,32,False
OfficeHome,rabanser,Product,Clipart,0.009259259259259259,0.5925925925925926,0.30092592592592593,Class,5,32,False
OfficeHome,rabanser,Product,Clipart,0.009259259259259259,0.8888888888888888,0.44907407407407407,Synthetic,5,32,False
OfficeHome,rabanser,Product,Clipart,0.009259259259259259,0.40740740740740744,0.20833333333333334,Temporal,5,32,False
OfficeHome,rabanser,Product,Product,0.2962962962962963,0.2962962962962963,0.2962962962962963,Unbiased,5,32,False
OfficeHome,rabanser,Product,Product,0.2962962962962963,0.5925925925925926,0.4444444444444444,Class,5,32,False
OfficeHome,rabanser,Product,Product,0.2962962962962963,0.8888888888888888,0.5925925925925926,Synthetic,5,32,False
OfficeHome,rabanser,Product,Product,0.2962962962962963,0.40740740740740744,0.35185185185185186,Temporal,5,32,False
Office31,kNN,dslr,dslr,0.9838709677419355,1.0,0.9919354838709677,Unbiased,-1,32,False
Office31,kNN,dslr,dslr,0.9838709677419355,1.0,0.9919354838709677,Class,-1,32,False
Office31,kNN,dslr,dslr,0.9838709677419355,1.0,0.9919354838709677,Synthetic,-1,32,False
Office31,kNN,dslr,dslr,0.9838709677419355,1.0,0.9919354838709677,Temporal,-1,32,False
Office31,kNN,dslr,webcam,0.8979591836734694,1.0,0.9489795918367347,Unbiased,-1,32,False
Office31,kNN,dslr,webcam,0.8979591836734694,1.0,0.9489795918367347,Class,-1,32,False
Office31,kNN,dslr,webcam,0.8979591836734694,1.0,0.9489795918367347,Synthetic,-1,32,False
Office31,kNN,dslr,webcam,0.8979591836734694,1.0,0.9489795918367347,Temporal,-1,32,False
Office31,kNN,webcam,dslr,0.9838709677419355,1.0,0.9919354838709677,Unbiased,-1,32,False
Office31,kNN,webcam,dslr,0.9838709677419355,1.0,0.9919354838709677,Class,-1,32,False
Office31,kNN,webcam,dslr,0.9838709677419355,1.0,0.9919354838709677,Synthetic,-1,32,False
Office31,kNN,webcam,dslr,0.9838709677419355,1.0,0.9919354838709677,Temporal,-1,32,False
Office31,kNN,webcam,webcam,0.9438775510204082,1.0,0.971938775510204,Unbiased,-1,32,False
Office31,kNN,webcam,webcam,0.9438775510204082,1.0,0.971938775510204,Class,-1,32,False
Office31,kNN,webcam,webcam,0.9438775510204082,1.0,0.971938775510204,Synthetic,-1,32,False
Office31,kNN,webcam,webcam,0.9438775510204082,1.0,0.971938775510204,Temporal,-1,32,False
Office31,GradNorm,webcam,webcam,0.7551020408163265,0.7647058823529411,0.7599039615846338,Unbiased,0,32,False
Office31,GradNorm,webcam,webcam,0.7551020408163265,0.47058823529411764,0.612845138055222,Class,0,32,False
Office31,GradNorm,webcam,webcam,0.7551020408163265,0.2941176470588235,0.524609843937575,Synthetic,0,32,False
Office31,GradNorm,webcam,dslr,1.0,0.7647058823529411,0.8823529411764706,Unbiased,0,32,False
Office31,GradNorm,webcam,dslr,1.0,0.47058823529411764,0.7352941176470589,Class,0,32,False
Office31,GradNorm,webcam,dslr,1.0,0.2941176470588235,0.6470588235294117,Synthetic,0,32,False
Office31,GradNorm,dslr,webcam,0.4217687074829932,1.0,0.7108843537414966,Unbiased,0,32,False
Office31,GradNorm,dslr,webcam,0.4217687074829932,0.9411764705882353,0.6814725890356143,Class,0,32,False
Office31,GradNorm,dslr,webcam,0.4217687074829932,0.6470588235294117,0.5344137655062025,Synthetic,0,32,False
Office31,GradNorm,dslr,dslr,1.0,1.0,1.0,Unbiased,0,32,False
Office31,GradNorm,dslr,dslr,1.0,0.9411764705882353,0.9705882352941176,Class,0,32,False
Office31,GradNorm,dslr,dslr,1.0,0.6470588235294117,0.8235294117647058,Synthetic,0,32,False
Office31,GradNorm,webcam,webcam,0.8469387755102041,0.7058823529411764,0.7764105642256902,Unbiased,5,32,False
Office31,GradNorm,webcam,webcam,0.8469387755102041,0.9411764705882353,0.8940576230492197,Class,5,32,False
Office31,GradNorm,webcam,dslr,0.7741935483870968,0.7058823529411764,0.7400379506641366,Unbiased,5,32,False
Office31,GradNorm,webcam,dslr,0.7741935483870968,0.9411764705882353,0.857685009487666,Class,5,32,False
Office31,GradNorm,dslr,webcam,0.9489795918367347,0.3529411764705882,0.6509603841536615,Unbiased,5,32,False
Office31,GradNorm,dslr,webcam,0.9489795918367347,0.6470588235294117,0.7980192076830732,Class,5,32,False
Office31,GradNorm,dslr,dslr,0.8870967741935484,0.3529411764705882,0.6200189753320683,Unbiased,5,32,False
Office31,GradNorm,dslr,dslr,0.8870967741935484,0.6470588235294117,0.7670777988614801,Class,5,32,False
Office31,Entropy,dslr,dslr,0.8548387096774194,0.5294117647058824,0.6921252371916509,Unbiased,-1,32,False
Office31,Entropy,dslr,dslr,0.8548387096774194,0.5882352941176471,0.7215370018975332,Class,-1,32,False
Office31,Entropy,dslr,dslr,0.8548387096774194,0.47058823529411764,0.6627134724857685,Synthetic,-1,32,False
Office31,Entropy,dslr,dslr,0.8548387096774194,0.5882352941176471,0.7215370018975332,Temporal,-1,32,False
Office31,Entropy,dslr,webcam,0.4744897959183674,0.5294117647058824,0.5019507803121248,Unbiased,-1,32,False
Office31,Entropy,dslr,webcam,0.4744897959183674,0.5882352941176471,0.5313625450180073,Class,-1,32,False
Office31,Entropy,dslr,webcam,0.4744897959183674,0.47058823529411764,0.4725390156062425,Synthetic,-1,32,False
Office31,Entropy,dslr,webcam,0.4744897959183674,0.5882352941176471,0.5313625450180073,Temporal,-1,32,False
Office31,Entropy,webcam,dslr,0.27419354838709675,0.17647058823529416,0.22533206831119545,Unbiased,-1,32,False
Office31,Entropy,webcam,dslr,0.27419354838709675,0.2941176470588235,0.2841555977229601,Class,-1,32,False
Office31,Entropy,webcam,dslr,0.27419354838709675,0.4117647058823529,0.34297912713472484,Synthetic,-1,32,False
Office31,Entropy,webcam,dslr,0.27419354838709675,0.05882352941176472,0.16650853889943074,Temporal,-1,32,False
Office31,Entropy,webcam,webcam,0.6836734693877551,0.17647058823529416,0.4300720288115246,Unbiased,-1,32,False
Office31,Entropy,webcam,webcam,0.6836734693877551,0.2941176470588235,0.4888955582232893,Class,-1,32,False
Office31,Entropy,webcam,webcam,0.6836734693877551,0.4117647058823529,0.547719087635054,Synthetic,-1,32,False
Office31,Entropy,webcam,webcam,0.6836734693877551,0.05882352941176472,0.3712484993997599,Temporal,-1,32,False
Office31,Entropy,webcam,webcam,0.8979591836734694,0.0,0.4489795918367347,Unbiased,0,32,False
Office31,Entropy,webcam,webcam,0.8979591836734694,0.0,0.4489795918367347,Class,0,32,False
Office31,Entropy,webcam,webcam,0.8979591836734694,0.6470588235294117,0.7725090036014406,Synthetic,0,32,False
Office31,Entropy,webcam,webcam,0.8979591836734694,0.0,0.4489795918367347,Temporal,0,32,False
Office31,Entropy,webcam,dslr,0.9838709677419355,0.0,0.49193548387096775,Unbiased,0,32,False
Office31,Entropy,webcam,dslr,0.9838709677419355,0.0,0.49193548387096775,Class,0,32,False
Office31,Entropy,webcam,dslr,0.9838709677419355,0.6470588235294117,0.8154648956356736,Synthetic,0,32,False
Office31,Entropy,webcam,dslr,0.9838709677419355,0.0,0.49193548387096775,Temporal,0,32,False
Office31,Entropy,dslr,webcam,0.8979591836734694,0.0,0.4489795918367347,Unbiased,0,32,False
Office31,Entropy,dslr,webcam,0.8979591836734694,0.0,0.4489795918367347,Class,0,32,False
Office31,Entropy,dslr,webcam,0.8979591836734694,0.6470588235294117,0.7725090036014406,Synthetic,0,32,False
Office31,Entropy,dslr,webcam,0.8979591836734694,0.0,0.4489795918367347,Temporal,0,32,False
Office31,Entropy,dslr,dslr,0.9838709677419355,0.0,0.49193548387096775,Unbiased,0,32,False
Office31,Entropy,dslr,dslr,0.9838709677419355,0.0,0.49193548387096775,Class,0,32,False
Office31,Entropy,dslr,dslr,0.9838709677419355,0.6470588235294117,0.8154648956356736,Synthetic,0,32,False
Office31,Entropy,dslr,dslr,0.9838709677419355,0.0,0.49193548387096775,Temporal,0,32,False
Office31,Entropy,dslr,dslr,0.9032258064516129,0.5882352941176471,0.74573055028463,Unbiased,1,32,False
Office31,Entropy,dslr,dslr,0.9032258064516129,0.9411764705882353,0.922201138519924,Class,1,32,False
Office31,Entropy,dslr,dslr,0.9032258064516129,0.8235294117647058,0.8633776091081593,Synthetic,1,32,False
Office31,Entropy,dslr,dslr,0.9032258064516129,1.0,0.9516129032258065,Temporal,1,32,False
Office31,Entropy,dslr,webcam,0.8520408163265306,0.5882352941176471,0.7201380552220888,Unbiased,1,32,False
Office31,Entropy,dslr,webcam,0.8520408163265306,0.9411764705882353,0.896608643457383,Class,1,32,False
Office31,Entropy,dslr,webcam,0.8520408163265306,0.8235294117647058,0.8377851140456183,Synthetic,1,32,False
Office31,Entropy,dslr,webcam,0.8520408163265306,1.0,0.9260204081632653,Temporal,1,32,False
Office31,Entropy,webcam,dslr,0.9032258064516129,0.5882352941176471,0.74573055028463,Unbiased,1,32,False
Office31,Entropy,webcam,dslr,0.9032258064516129,0.9411764705882353,0.922201138519924,Class,1,32,False
Office31,Entropy,webcam,dslr,0.9032258064516129,0.8235294117647058,0.8633776091081593,Synthetic,1,32,False
Office31,Entropy,webcam,dslr,0.9032258064516129,1.0,0.9516129032258065,Temporal,1,32,False
Office31,Entropy,webcam,webcam,0.8520408163265306,0.5882352941176471,0.7201380552220888,Unbiased,1,32,False
Office31,Entropy,webcam,webcam,0.8520408163265306,0.9411764705882353,0.896608643457383,Class,1,32,False
Office31,Entropy,webcam,webcam,0.8520408163265306,0.8235294117647058,0.8377851140456183,Synthetic,1,32,False
Office31,Entropy,webcam,webcam,0.8520408163265306,1.0,0.9260204081632653,Temporal,1,32,False
Office31,Entropy,webcam,webcam,0.32653061224489793,1.0,0.6632653061224489,Unbiased,5,32,False
Office31,Entropy,webcam,webcam,0.32653061224489793,1.0,0.6632653061224489,Class,5,32,False
Office31,Entropy,webcam,webcam,0.32653061224489793,0.9411764705882353,0.6338535414165666,Synthetic,5,32,False
Office31,Entropy,webcam,webcam,0.32653061224489793,1.0,0.6632653061224489,Temporal,5,32,False
Office31,Entropy,webcam,dslr,0.33064516129032256,1.0,0.6653225806451613,Unbiased,5,32,False
Office31,Entropy,webcam,dslr,0.33064516129032256,1.0,0.6653225806451613,Class,5,32,False
Office31,Entropy,webcam,dslr,0.33064516129032256,0.9411764705882353,0.6359108159392789,Synthetic,5,32,False
Office31,Entropy,webcam,dslr,0.33064516129032256,1.0,0.6653225806451613,Temporal,5,32,False
Office31,Entropy,dslr,webcam,0.8061224489795918,0.7058823529411764,0.7560024009603841,Unbiased,5,32,False
Office31,Entropy,dslr,webcam,0.8061224489795918,0.9411764705882353,0.8736494597839135,Class,5,32,False
Office31,Entropy,dslr,webcam,0.8061224489795918,0.0,0.4030612244897959,Synthetic,5,32,False
Office31,Entropy,dslr,webcam,0.8061224489795918,0.0,0.4030612244897959,Temporal,5,32,False
Office31,Entropy,dslr,dslr,0.6048387096774194,0.7058823529411764,0.6553605313092978,Unbiased,5,32,False
Office31,Entropy,dslr,dslr,0.6048387096774194,0.9411764705882353,0.7730075901328273,Class,5,32,False
Office31,Entropy,dslr,dslr,0.6048387096774194,0.0,0.3024193548387097,Synthetic,5,32,False
Office31,Entropy,dslr,dslr,0.6048387096774194,0.0,0.3024193548387097,Temporal,5,32,False
Office31,Energy,dslr,dslr,0.8145161290322581,0.2941176470588235,0.5543168880455408,Unbiased,-1,32,False
Office31,Energy,dslr,dslr,0.8145161290322581,0.5294117647058824,0.6719639468690702,Class,-1,32,False
Office31,Energy,dslr,dslr,0.8145161290322581,0.47058823529411764,0.6425521821631879,Synthetic,-1,32,False
Office31,Energy,dslr,dslr,0.8145161290322581,0.3529411764705882,0.5837286527514232,Temporal,-1,32,False
Office31,Energy,dslr,webcam,0.5510204081632653,0.2941176470588235,0.42256902761104437,Unbiased,-1,32,False
Office31,Energy,dslr,webcam,0.5510204081632653,0.5294117647058824,0.5402160864345738,Class,-1,32,False
Office31,Energy,dslr,webcam,0.5510204081632653,0.47058823529411764,0.5108043217286915,Synthetic,-1,32,False
Office31,Energy,dslr,webcam,0.5510204081632653,0.3529411764705882,0.4519807923169267,Temporal,-1,32,False
Office31,Energy,webcam,dslr,0.6129032258064516,0.23529411764705888,0.42409867172675525,Unbiased,-1,32,False
Office31,Energy,webcam,dslr,0.6129032258064516,0.2941176470588235,0.45351043643263755,Class,-1,32,False
Office31,Energy,webcam,dslr,0.6129032258064516,0.2941176470588235,0.45351043643263755,Synthetic,-1,32,False
Office31,Energy,webcam,dslr,0.6129032258064516,0.11764705882352944,0.36527514231499053,Temporal,-1,32,False
Office31,Energy,webcam,webcam,0.7704081632653061,0.23529411764705888,0.5028511404561825,Unbiased,-1,32,False
Office31,Energy,webcam,webcam,0.7704081632653061,0.2941176470588235,0.5322629051620649,Class,-1,32,False
Office31,Energy,webcam,webcam,0.7704081632653061,0.2941176470588235,0.5322629051620649,Synthetic,-1,32,False
Office31,Energy,webcam,webcam,0.7704081632653061,0.11764705882352944,0.4440276110444178,Temporal,-1,32,False
Office31,Energy,webcam,webcam,0.7448979591836735,0.8823529411764706,0.813625450180072,Unbiased,0,32,False
Office31,Energy,webcam,webcam,0.7448979591836735,0.8235294117647058,0.7842136854741897,Class,0,32,False
Office31,Energy,webcam,webcam,0.7448979591836735,0.5882352941176471,0.6665666266506602,Synthetic,0,32,False
Office31,Energy,webcam,webcam,0.7448979591836735,1.0,0.8724489795918368,Temporal,0,32,False
Office31,Energy,webcam,dslr,0.7419354838709677,0.8823529411764706,0.8121442125237192,Unbiased,0,32,False
Office31,Energy,webcam,dslr,0.7419354838709677,0.8235294117647058,0.7827324478178368,Class,0,32,False
Office31,Energy,webcam,dslr,0.7419354838709677,0.5882352941176471,0.6650853889943074,Synthetic,0,32,False
Office31,Energy,webcam,dslr,0.7419354838709677,1.0,0.8709677419354839,Temporal,0,32,False
Office31,Energy,dslr,webcam,0.7448979591836735,0.8823529411764706,0.813625450180072,Unbiased,0,32,False
Office31,Energy,dslr,webcam,0.7448979591836735,0.8235294117647058,0.7842136854741897,Class,0,32,False
Office31,Energy,dslr,webcam,0.7448979591836735,0.5882352941176471,0.6665666266506602,Synthetic,0,32,False
Office31,Energy,dslr,webcam,0.7448979591836735,1.0,0.8724489795918368,Temporal,0,32,False
Office31,Energy,dslr,dslr,0.7419354838709677,0.8823529411764706,0.8121442125237192,Unbiased,0,32,False
Office31,Energy,dslr,dslr,0.7419354838709677,0.8235294117647058,0.7827324478178368,Class,0,32,False
Office31,Energy,dslr,dslr,0.7419354838709677,0.5882352941176471,0.6650853889943074,Synthetic,0,32,False
Office31,Energy,dslr,dslr,0.7419354838709677,1.0,0.8709677419354839,Temporal,0,32,False
Office31,Energy,dslr,dslr,0.9516129032258065,0.17647058823529416,0.5640417457305503,Unbiased,1,32,False
Office31,Energy,dslr,dslr,0.9516129032258065,0.5294117647058824,0.7405123339658444,Class,1,32,False
Office31,Energy,dslr,dslr,0.9516129032258065,0.5294117647058824,0.7405123339658444,Synthetic,1,32,False
Office31,Energy,dslr,dslr,0.9516129032258065,0.7058823529411764,0.8287476280834914,Temporal,1,32,False
Office31,Energy,dslr,webcam,0.9591836734693877,0.17647058823529416,0.5678271308523409,Unbiased,1,32,False
Office31,Energy,dslr,webcam,0.9591836734693877,0.5294117647058824,0.744297719087635,Class,1,32,False
Office31,Energy,dslr,webcam,0.9591836734693877,0.5294117647058824,0.744297719087635,Synthetic,1,32,False
Office31,Energy,dslr,webcam,0.9591836734693877,0.7058823529411764,0.8325330132052821,Temporal,1,32,False
Office31,Energy,webcam,dslr,0.9516129032258065,0.17647058823529416,0.5640417457305503,Unbiased,1,32,False
Office31,Energy,webcam,dslr,0.9516129032258065,0.5294117647058824,0.7405123339658444,Class,1,32,False
Office31,Energy,webcam,dslr,0.9516129032258065,0.5294117647058824,0.7405123339658444,Synthetic,1,32,False
Office31,Energy,webcam,dslr,0.9516129032258065,0.7058823529411764,0.8287476280834914,Temporal,1,32,False
Office31,Energy,webcam,webcam,0.9591836734693877,0.17647058823529416,0.5678271308523409,Unbiased,1,32,False
Office31,Energy,webcam,webcam,0.9591836734693877,0.5294117647058824,0.744297719087635,Class,1,32,False
Office31,Energy,webcam,webcam,0.9591836734693877,0.5294117647058824,0.744297719087635,Synthetic,1,32,False
Office31,Energy,webcam,webcam,0.9591836734693877,0.7058823529411764,0.8325330132052821,Temporal,1,32,False
Office31,Energy,webcam,webcam,0.8520408163265306,0.8235294117647058,0.8377851140456183,Unbiased,5,32,False
Office31,Energy,webcam,webcam,0.8520408163265306,0.8823529411764706,0.8671968787515005,Class,5,32,False
Office31,Energy,webcam,webcam,0.8520408163265306,0.0,0.4260204081632653,Synthetic,5,32,False
Office31,Energy,webcam,webcam,0.8520408163265306,0.0,0.4260204081632653,Temporal,5,32,False
Office31,Energy,webcam,dslr,0.8306451612903226,0.8235294117647058,0.8270872865275143,Unbiased,5,32,False
Office31,Energy,webcam,dslr,0.8306451612903226,0.8823529411764706,0.8564990512333965,Class,5,32,False
Office31,Energy,webcam,dslr,0.8306451612903226,0.0,0.4153225806451613,Synthetic,5,32,False
Office31,Energy,webcam,dslr,0.8306451612903226,0.0,0.4153225806451613,Temporal,5,32,False
Office31,Energy,dslr,webcam,0.8520408163265306,0.8235294117647058,0.8377851140456183,Unbiased,5,32,False
Office31,Energy,dslr,webcam,0.8520408163265306,0.8823529411764706,0.8671968787515005,Class,5,32,False
Office31,Energy,dslr,webcam,0.8520408163265306,0.0,0.4260204081632653,Synthetic,5,32,False
Office31,Energy,dslr,webcam,0.8520408163265306,0.0,0.4260204081632653,Temporal,5,32,False
Office31,Energy,dslr,dslr,0.8306451612903226,0.8235294117647058,0.8270872865275143,Unbiased,5,32,False
Office31,Energy,dslr,dslr,0.8306451612903226,0.8823529411764706,0.8564990512333965,Class,5,32,False
Office31,Energy,dslr,dslr,0.8306451612903226,0.0,0.4153225806451613,Synthetic,5,32,False
Office31,Energy,dslr,dslr,0.8306451612903226,0.0,0.4153225806451613,Temporal,5,32,False
Office31,Typicality,dslr,dslr,1.0,1.0,1.0,Unbiased,-1,32,False
Office31,Typicality,dslr,dslr,1.0,1.0,1.0,Class,-1,32,False
Office31,Typicality,dslr,dslr,1.0,0.9411764705882353,0.9705882352941176,Synthetic,-1,32,False
Office31,Typicality,dslr,dslr,1.0,1.0,1.0,Temporal,-1,32,False
Office31,Typicality,dslr,webcam,1.0,1.0,1.0,Unbiased,-1,32,False
Office31,Typicality,dslr,webcam,1.0,1.0,1.0,Class,-1,32,False
Office31,Typicality,dslr,webcam,1.0,0.9411764705882353,0.9705882352941176,Synthetic,-1,32,False
Office31,Typicality,dslr,webcam,1.0,1.0,1.0,Temporal,-1,32,False
Office31,Typicality,webcam,dslr,1.0,1.0,1.0,Unbiased,-1,32,False
Office31,Typicality,webcam,dslr,1.0,1.0,1.0,Class,-1,32,False
Office31,Typicality,webcam,dslr,1.0,0.9411764705882353,0.9705882352941176,Synthetic,-1,32,False
Office31,Typicality,webcam,dslr,1.0,1.0,1.0,Temporal,-1,32,False
Office31,Typicality,webcam,webcam,1.0,1.0,1.0,Unbiased,-1,32,False
Office31,Typicality,webcam,webcam,1.0,1.0,1.0,Class,-1,32,False
Office31,Typicality,webcam,webcam,1.0,0.9411764705882353,0.9705882352941176,Synthetic,-1,32,False
Office31,Typicality,webcam,webcam,1.0,1.0,1.0,Temporal,-1,32,False
Office31,Typicality,dslr,dslr,0.7096774193548387,1.0,0.8548387096774194,Unbiased,0,32,False
Office31,Typicality,dslr,dslr,0.7096774193548387,0.8823529411764706,0.7960151802656547,Class,0,32,False
Office31,Typicality,dslr,dslr,0.7096774193548387,0.4117647058823529,0.5607210626185959,Synthetic,0,32,False
Office31,Typicality,dslr,dslr,0.7096774193548387,1.0,0.8548387096774194,Temporal,0,32,False
Office31,Typicality,dslr,webcam,0.5102040816326531,1.0,0.7551020408163265,Unbiased,0,32,False
Office31,Typicality,dslr,webcam,0.5102040816326531,0.8823529411764706,0.6962785114045618,Class,0,32,False
Office31,Typicality,dslr,webcam,0.5102040816326531,0.4117647058823529,0.460984393757503,Synthetic,0,32,False
Office31,Typicality,dslr,webcam,0.5102040816326531,1.0,0.7551020408163265,Temporal,0,32,False
Office31,Typicality,webcam,dslr,0.7096774193548387,1.0,0.8548387096774194,Unbiased,0,32,False
Office31,Typicality,webcam,dslr,0.7096774193548387,0.8823529411764706,0.7960151802656547,Class,0,32,False
Office31,Typicality,webcam,dslr,0.7096774193548387,0.4117647058823529,0.5607210626185959,Synthetic,0,32,False
Office31,Typicality,webcam,dslr,0.7096774193548387,1.0,0.8548387096774194,Temporal,0,32,False
Office31,Typicality,webcam,webcam,0.5102040816326531,1.0,0.7551020408163265,Unbiased,0,32,False
Office31,Typicality,webcam,webcam,0.5102040816326531,0.8823529411764706,0.6962785114045618,Class,0,32,False
Office31,Typicality,webcam,webcam,0.5102040816326531,0.4117647058823529,0.460984393757503,Synthetic,0,32,False
Office31,Typicality,webcam,webcam,0.5102040816326531,1.0,0.7551020408163265,Temporal,0,32,False
Office31,Typicality,dslr,dslr,0.7661290322580645,1.0,0.8830645161290323,Unbiased,1,32,False
Office31,Typicality,dslr,dslr,0.7661290322580645,1.0,0.8830645161290323,Class,1,32,False
Office31,Typicality,dslr,dslr,0.7661290322580645,1.0,0.8830645161290323,Synthetic,1,32,False
