Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,tpr,tnr,ba
CCT,Softmax,ind_span,False,False,OoD Test,smear,0.08,0.97,0.525
CCT,Softmax,ind_span,False,False,OoD Val,OoD Test,1.0,0.97,0.985
CCT,Softmax,ind_span,False,False,OoD Val,OoD Val,1.0,0.97,0.985
CCT,Softmax,ind_span,False,False,OoD Val,brightness,0.79,0.97,0.88
CCT,Softmax,ind_span,False,False,OoD Val,contrast,0.08,0.97,0.525
CCT,Softmax,ind_span,False,False,OoD Val,hue,0.08,0.97,0.525
CCT,Softmax,ind_span,False,False,OoD Val,multnoise,0.97,0.97,0.97
CCT,Softmax,ind_span,False,False,OoD Val,noise,0.09,0.97,0.53
CCT,Softmax,ind_span,False,False,OoD Val,saltpepper,0.77,0.97,0.87
CCT,Softmax,ind_span,False,False,OoD Val,smear,0.08,0.97,0.525
CCT,Softmax,logistic,False,False,OoD Test,OoD Test,0.99,1.0,0.995
CCT,Softmax,logistic,False,False,OoD Test,OoD Val,1.0,1.0,1.0
CCT,Softmax,logistic,False,False,OoD Test,brightness,0.41,1.0,0.705
CCT,Softmax,logistic,False,False,OoD Test,contrast,0.0,1.0,0.5
CCT,Softmax,logistic,False,False,OoD Test,hue,0.02,1.0,0.51
CCT,Softmax,logistic,False,False,OoD Test,multnoise,0.86,1.0,0.9299999999999999
CCT,Softmax,logistic,False,False,OoD Test,noise,0.01,1.0,0.505
CCT,Softmax,logistic,False,False,OoD Test,saltpepper,0.35,1.0,0.675
CCT,Softmax,logistic,False,False,OoD Test,smear,0.01,1.0,0.505
CCT,Softmax,logistic,False,False,OoD Val,OoD Test,0.99,1.0,0.995
CCT,Softmax,logistic,False,False,OoD Val,OoD Val,1.0,1.0,1.0
CCT,Softmax,logistic,False,False,OoD Val,brightness,0.44,1.0,0.72
CCT,Softmax,logistic,False,False,OoD Val,contrast,0.0,1.0,0.5
CCT,Softmax,logistic,False,False,OoD Val,hue,0.02,1.0,0.51
CCT,Softmax,logistic,False,False,OoD Val,multnoise,0.86,1.0,0.9299999999999999
CCT,Softmax,logistic,False,False,OoD Val,noise,0.01,1.0,0.505
CCT,Softmax,logistic,False,False,OoD Val,saltpepper,0.39,1.0,0.6950000000000001
CCT,Softmax,logistic,False,False,OoD Val,smear,0.01,1.0,0.505
