Dataset,Model,feature_name,fold,shift_type,category,observed_gap,predicted_gap,MAE,Method
OfficeHome,vit,kNN,smear_0.375,smear,Synthetic,-0.1076086048454471,-0.11577488626242649,0.008166281416979393,PRE
OfficeHome,vit,kNN,smear_0.4,smear,Synthetic,-0.10124269005847963,-0.10092530819224355,0.00031738186623608833,PRE
OfficeHome,vit,kNN,smear_0.4,smear,Synthetic,-0.10124269005847963,-0.10798470853011632,0.0067420184716366904,PRE
OfficeHome,vit,kNN,smear_0.42500000000000004,smear,Synthetic,-0.07039055973266506,-0.06626909676124715,0.004121462971417911,PRE
OfficeHome,vit,kNN,smear_0.42500000000000004,smear,Synthetic,-0.07039055973266506,-0.07501064718740713,0.004620087454742072,PRE
OfficeHome,vit,kNN,smear_0.45,smear,Synthetic,-0.11688178780284053,-0.09443731723797011,0.022444470564870422,PRE
OfficeHome,vit,kNN,smear_0.45,smear,Synthetic,-0.11688178780284053,-0.10181163297212814,0.01507015483071239,PRE
OfficeHome,vit,kNN,smear_0.47500000000000003,smear,Synthetic,-0.15013993316624907,-0.12326878738620894,0.02687114578004013,PRE
OfficeHome,vit,kNN,smear_0.47500000000000003,smear,Synthetic,-0.15013993316624907,-0.12924367548379823,0.020896257682450847,PRE
OfficeHome,vit,kNN,smear_0.5,smear,Synthetic,-0.1143003341687554,-0.1444377912913205,0.030137457122565103,PRE
OfficeHome,vit,kNN,smear_0.5,smear,Synthetic,-0.1143003341687554,-0.14938517406396012,0.03508483989520472,PRE
OfficeHome,vit,kNN,hue_0.025,hue,Synthetic,-0.0008667502088555157,-0.11868204202726174,0.11781529181840622,PRE
OfficeHome,vit,kNN,hue_0.025,hue,Synthetic,-0.0008667502088555157,-0.1248795624840131,0.12401281227515759,PRE
OfficeHome,vit,kNN,hue_0.05,hue,Synthetic,-0.04705722639933174,-0.10577584990775113,0.05871862350841939,PRE
OfficeHome,vit,kNN,hue_0.05,hue,Synthetic,-0.04705722639933174,-0.11259981368640204,0.0655425872870703,PRE
OfficeHome,vit,kNN,hue_0.07500000000000001,hue,Synthetic,-0.07149331662489566,-0.12444026224853699,0.05294694562364133,PRE
OfficeHome,vit,kNN,hue_0.07500000000000001,hue,Synthetic,-0.07149331662489566,-0.13035828906609237,0.058864972441196706,PRE
OfficeHome,vit,kNN,hue_0.1,hue,Synthetic,-0.07680659983291571,-0.08001642579928148,0.0032098259663657647,PRE
OfficeHome,vit,kNN,hue_0.1,hue,Synthetic,-0.07680659983291571,-0.08809070563237376,0.011284105799458044,PRE
OfficeHome,vit,kNN,hue_0.125,hue,Synthetic,-0.03377401837928162,-0.09304472934057806,0.059270710961296436,PRE
OfficeHome,vit,kNN,hue_0.125,hue,Synthetic,-0.03377401837928162,-0.10048663878327546,0.06671262040399384,PRE
OfficeHome,vit,kNN,hue_0.15000000000000002,hue,Synthetic,-0.04748329156223907,-0.10545914986648364,0.057975858304244565,PRE
OfficeHome,vit,kNN,hue_0.15000000000000002,hue,Synthetic,-0.04748329156223907,-0.11229848569477241,0.06481519413253334,PRE
OfficeHome,vit,kNN,hue_0.17500000000000002,hue,Synthetic,-0.09888680033416886,-0.09466786259360715,0.004218937740561701,PRE
OfficeHome,vit,kNN,hue_0.17500000000000002,hue,Synthetic,-0.09888680033416886,-0.10203098807140643,0.0031441877372375693,PRE
OfficeHome,vit,kNN,hue_0.2,hue,Synthetic,-0.07091687552213877,-0.13161382830551116,0.06069695278337239,PRE
OfficeHome,vit,kNN,hue_0.2,hue,Synthetic,-0.07091687552213877,-0.13718366314599206,0.0662667876238533,PRE
OfficeHome,vit,kNN,hue_0.225,hue,Synthetic,-0.11420008354218902,-0.10603963893368218,0.008160444608506845,PRE
OfficeHome,vit,kNN,hue_0.225,hue,Synthetic,-0.11420008354218902,-0.1128507988680888,0.0013492846741002262,PRE
OfficeHome,vit,kNN,hue_0.25,hue,Synthetic,-0.056430659983291664,-0.06350634316195325,0.007075683178661585,PRE
OfficeHome,vit,kNN,hue_0.25,hue,Synthetic,-0.056430659983291664,-0.07238199267220424,0.01595133268891258,PRE
OfficeHome,vit,kNN,hue_0.275,hue,Synthetic,-0.10247076023391832,-0.10568685387024845,0.0032160936363301307,PRE
OfficeHome,vit,kNN,hue_0.275,hue,Synthetic,-0.10247076023391832,-0.11251513735628116,0.010044377122362835,PRE
OfficeHome,vit,kNN,hue_0.30000000000000004,hue,Synthetic,-0.030490810359231513,-0.0945332605127519,0.06404245015352039,PRE
OfficeHome,vit,kNN,hue_0.30000000000000004,hue,Synthetic,-0.030490810359231513,-0.10190291933314244,0.07141210897391093,PRE
OfficeHome,vit,kNN,hue_0.325,hue,Synthetic,-0.05302213868003347,-0.06967171825720642,0.016649579577172946,PRE
OfficeHome,vit,kNN,hue_0.325,hue,Synthetic,-0.05302213868003347,-0.07824811156394973,0.02522597288391626,PRE
OfficeHome,vit,kNN,hue_0.35000000000000003,hue,Synthetic,-0.09211988304093588,-0.08500834602926355,0.007111537011672331,PRE
OfficeHome,vit,kNN,hue_0.35000000000000003,hue,Synthetic,-0.09211988304093588,-0.09284032704465883,0.0007204440037229531,PRE
OfficeHome,vit,kNN,hue_0.375,hue,Synthetic,-0.017758980785296696,-0.08387423318470599,0.0661152523994093,PRE
OfficeHome,vit,kNN,hue_0.375,hue,Synthetic,-0.017758980785296696,-0.09176126199508017,0.07400228120978347,PRE
OfficeHome,vit,kNN,hue_0.4,hue,Synthetic,-0.06264619883040956,-0.06474263544754078,0.0020964366171312143,PRE
OfficeHome,vit,kNN,hue_0.4,hue,Synthetic,-0.06264619883040956,-0.07355827755676692,0.010912078726357355,PRE
OfficeHome,vit,kNN,hue_0.42500000000000004,hue,Synthetic,-0.07693191311612368,-0.13039410104269433,0.05346218792657065,PRE
OfficeHome,vit,kNN,hue_0.42500000000000004,hue,Synthetic,-0.07693191311612368,-0.13602313924782805,0.059091226131704366,PRE
OfficeHome,vit,kNN,hue_0.45,hue,Synthetic,-0.05254594820384306,-0.10852095868259515,0.055975010478752085,PRE
OfficeHome,vit,kNN,hue_0.45,hue,Synthetic,-0.05254594820384306,-0.1152116798251559,0.06266573162131284,PRE
OfficeHome,vit,kNN,hue_0.47500000000000003,hue,Synthetic,-0.0657038429406851,-0.1082065304033124,0.04250268746262731,PRE
OfficeHome,vit,kNN,hue_0.47500000000000003,hue,Synthetic,-0.0657038429406851,-0.11491251332827568,0.04920867038759058,PRE
OfficeHome,vit,kNN,hue_0.5,hue,Synthetic,-0.10562865497076035,-0.08917778139362187,0.01645087357713848,PRE
OfficeHome,vit,kNN,hue_0.5,hue,Synthetic,-0.10562865497076035,-0.09680738552543233,0.008821269445328017,PRE
OfficeHome,vit,kNN,jpeg_0.025,jpeg,Synthetic,-0.052445697577276684,-0.14348176288769587,0.09103606531041919,PRE
OfficeHome,vit,kNN,jpeg_0.025,jpeg,Synthetic,-0.052445697577276684,-0.14847554955727515,0.09602985197999847,PRE
OfficeHome,vit,kNN,jpeg_0.05,jpeg,Synthetic,-0.06269632414369275,-0.10701676195585152,0.044320437812158775,PRE
OfficeHome,vit,kNN,jpeg_0.05,jpeg,Synthetic,-0.06269632414369275,-0.11378049409852498,0.051084169954832226,PRE
OfficeHome,vit,kNN,jpeg_0.07500000000000001,jpeg,Synthetic,-0.05237050960735179,-0.15819164898770766,0.10582113938035587,PRE
OfficeHome,vit,kNN,jpeg_0.07500000000000001,jpeg,Synthetic,-0.05237050960735179,-0.1624714442779609,0.11010093467060911,PRE
OfficeHome,vit,kNN,jpeg_0.1,jpeg,Synthetic,-0.0366812865497077,-0.10911758539688299,0.07243629884717528,PRE
OfficeHome,vit,kNN,jpeg_0.1,jpeg,Synthetic,-0.0366812865497077,-0.11577934735323525,0.07909806080352755,PRE
OfficeHome,vit,kNN,jpeg_0.125,jpeg,Synthetic,-0.03758354218880555,-0.11605553916732692,0.07847199697852136,PRE
OfficeHome,vit,kNN,jpeg_0.125,jpeg,Synthetic,-0.03758354218880555,-0.12238054534266374,0.08479700315385819,PRE
OfficeHome,vit,kNN,jpeg_0.15000000000000002,jpeg,Synthetic,-0.03936299081035932,-0.127032079503417,0.08766908869305767,PRE
OfficeHome,vit,kNN,jpeg_0.15000000000000002,jpeg,Synthetic,-0.03936299081035932,-0.1328243041791889,0.09346131336882957,PRE
OfficeHome,vit,kNN,jpeg_0.17500000000000002,jpeg,Synthetic,-0.04903717627401849,-0.10868318990485126,0.05964601363083277,PRE
OfficeHome,vit,kNN,jpeg_0.17500000000000002,jpeg,Synthetic,-0.04903717627401849,-0.11536603663605627,0.06632886036203778,PRE
OfficeHome,vit,kNN,jpeg_0.2,jpeg,Synthetic,-0.034801587301587444,-0.1002635151167468,0.06546192781515936,PRE
OfficeHome,vit,kNN,jpeg_0.2,jpeg,Synthetic,-0.034801587301587444,-0.10735503769863908,0.07255345039705163,PRE
OfficeHome,vit,kNN,jpeg_0.225,jpeg,Synthetic,-0.06790935672514631,-0.13851404766222197,0.07060469093707566,PRE
OfficeHome,vit,kNN,jpeg_0.225,jpeg,Synthetic,-0.06790935672514631,-0.1437489582821716,0.0758396015570253,PRE
OfficeHome,vit,kNN,jpeg_0.25,jpeg,Synthetic,-0.058961988304093715,-0.08337654284109641,0.024414554537002697,PRE
OfficeHome,vit,kNN,jpeg_0.25,jpeg,Synthetic,-0.058961988304093715,-0.09128772864442736,0.03232574034033364,PRE
OfficeHome,vit,kNN,jpeg_0.275,jpeg,Synthetic,-0.06580409356725159,-0.14139516233341043,0.07559106876615884,PRE
OfficeHome,vit,kNN,jpeg_0.275,jpeg,Synthetic,-0.06580409356725159,-0.14649022883600316,0.08068613526875157,PRE
OfficeHome,vit,kNN,jpeg_0.30000000000000004,jpeg,Synthetic,-0.05141812865497086,-0.12647044701367272,0.07505231835870185,PRE
OfficeHome,vit,kNN,jpeg_0.30000000000000004,jpeg,Synthetic,-0.05141812865497086,-0.1322899323190171,0.08087180366404623,PRE
OfficeHome,vit,kNN,jpeg_0.325,jpeg,Synthetic,-0.028460735171261575,-0.14539836248585147,0.1169376273145899,PRE
OfficeHome,vit,kNN,jpeg_0.325,jpeg,Synthetic,-0.028460735171261575,-0.15029912086266228,0.12183838569140071,PRE
OfficeHome,vit,kNN,jpeg_0.35000000000000003,jpeg,Synthetic,-0.02928780284043464,-0.1376211506371442,0.10833334779670956,PRE
OfficeHome,vit,kNN,jpeg_0.35000000000000003,jpeg,Synthetic,-0.02928780284043464,-0.14289940087061614,0.1136115980301815,PRE
OfficeHome,vit,kNN,jpeg_0.375,jpeg,Synthetic,-0.06958855472013381,-0.13827984065730659,0.06869128593717277,PRE
OfficeHome,vit,kNN,jpeg_0.375,jpeg,Synthetic,-0.06958855472013381,-0.14352611926347658,0.07393756454334277,PRE
OfficeHome,vit,kNN,jpeg_0.4,jpeg,Synthetic,-0.04425020885547215,-0.13457311534020966,0.09032290648473751,PRE
OfficeHome,vit,kNN,jpeg_0.4,jpeg,Synthetic,-0.04425020885547215,-0.13999931171759428,0.09574910286212213,PRE
OfficeHome,vit,kNN,jpeg_0.42500000000000004,jpeg,Synthetic,-0.008435672514620074,-0.15188805854447351,0.14345238602985344,PRE
OfficeHome,vit,kNN,jpeg_0.42500000000000004,jpeg,Synthetic,-0.008435672514620074,-0.15647381876230482,0.14803814624768474,PRE
OfficeHome,vit,kNN,jpeg_0.45,jpeg,Synthetic,-0.05810985797827917,-0.0937872091853954,0.03567735120711624,PRE
OfficeHome,vit,kNN,jpeg_0.45,jpeg,Synthetic,-0.05810985797827917,-0.1011930799936045,0.04308322201532533,PRE
OfficeHome,vit,kNN,jpeg_0.47500000000000003,jpeg,Synthetic,-0.07224519632414383,-0.10668263920819865,0.034437442884054814,PRE
OfficeHome,vit,kNN,jpeg_0.47500000000000003,jpeg,Synthetic,-0.07224519632414383,-0.11346258906730022,0.04121739274315639,PRE
OfficeHome,vit,kNN,jpeg_0.5,jpeg,Synthetic,-0.0411925647451965,-0.14150116762981246,0.10030860288461596,PRE
OfficeHome,vit,kNN,jpeg_0.5,jpeg,Synthetic,-0.0411925647451965,-0.1465910888262295,0.10539852408103301,PRE
OfficeHome,vit,kNN,saltpepper_0.025,saltpepper,Synthetic,-0.3337990810359233,-0.2554503021596292,0.0783487788762941,PRE
OfficeHome,vit,kNN,saltpepper_0.025,saltpepper,Synthetic,-0.3337990810359233,-0.2659589417438483,0.067840139292075,PRE
OfficeHome,vit,kNN,saltpepper_0.05,saltpepper,Synthetic,-0.3588617376775273,-0.23083656329602448,0.12802517438150285,PRE
OfficeHome,vit,kNN,saltpepper_0.05,saltpepper,Synthetic,-0.3588617376775273,-0.24206981060241473,0.1167919270751126,PRE
OfficeHome,vit,kNN,saltpepper_0.07500000000000001,saltpepper,Synthetic,-0.3538993316624897,-0.22659191302282072,0.127307418639669,PRE
OfficeHome,vit,kNN,saltpepper_0.07500000000000001,saltpepper,Synthetic,-0.3538993316624897,-0.23795011925491177,0.11594921240757794,PRE
OfficeHome,vit,kNN,saltpepper_0.1,saltpepper,Synthetic,-0.3689619883040937,-0.21509156486372216,0.15387042344037155,PRE
OfficeHome,vit,kNN,saltpepper_0.1,saltpepper,Synthetic,-0.3689619883040937,-0.2267883316505474,0.1421736566535463,PRE
OfficeHome,vit,kNN,saltpepper_0.125,saltpepper,Synthetic,-0.3772577276524646,-0.20489126449223216,0.17236646316023246,PRE
OfficeHome,vit,kNN,saltpepper_0.125,saltpepper,Synthetic,-0.3772577276524646,-0.21688831952289572,0.1603694081295689,PRE
OfficeHome,vit,kNN,saltpepper_0.15000000000000002,saltpepper,Synthetic,-0.3514431913116125,-0.241755560598026,0.1096876307135865,PRE
OfficeHome,vit,kNN,saltpepper_0.15000000000000002,saltpepper,Synthetic,-0.3514431913116125,-0.2526673618288224,0.09877582948279012,PRE
OfficeHome,vit,kNN,saltpepper_0.17500000000000002,saltpepper,Synthetic,-0.3748015873015874,-0.2338273503981687,0.1409742369034187,PRE
OfficeHome,vit,kNN,saltpepper_0.17500000000000002,saltpepper,Synthetic,-0.3748015873015874,-0.2449725514535771,0.1298290358480103,PRE
OfficeHome,vit,kNN,saltpepper_0.2,saltpepper,Synthetic,-0.358310359231412,-0.2404590449440162,0.11785131428739581,PRE
OfficeHome,vit,kNN,saltpepper_0.2,saltpepper,Synthetic,-0.358310359231412,-0.2514090145026727,0.1069013447287393,PRE
OfficeHome,vit,kNN,saltpepper_0.225,saltpepper,Synthetic,-0.3595384294068506,-0.2167615252191189,0.1427769041877317,PRE
OfficeHome,vit,kNN,saltpepper_0.225,saltpepper,Synthetic,-0.3595384294068506,-0.228409129780898,0.1311292996259526,PRE
OfficeHome,vit,kNN,saltpepper_0.25,saltpepper,Synthetic,-0.3838993316624897,-0.19864194517343936,0.18525738648905032,PRE
OfficeHome,vit,kNN,saltpepper_0.25,saltpepper,Synthetic,-0.3838993316624897,-0.2108229748965218,0.1730763567659679,PRE
OfficeHome,vit,kNN,saltpepper_0.275,saltpepper,Synthetic,-0.3912677527151213,-0.22081501391857172,0.1704527387965496,PRE
OfficeHome,vit,kNN,saltpepper_0.275,saltpepper,Synthetic,-0.3912677527151213,-0.23234328719022718,0.15892446552489414,PRE
OfficeHome,vit,kNN,saltpepper_0.30000000000000004,saltpepper,Synthetic,-0.3903654970760235,-0.2495179626902309,0.14084753438579262,PRE
OfficeHome,vit,kNN,saltpepper_0.30000000000000004,saltpepper,Synthetic,-0.3903654970760235,-0.2602012453473242,0.13016425172869933,PRE
OfficeHome,vit,kNN,saltpepper_0.325,saltpepper,Synthetic,-0.4288366750208857,-0.2114911339611507,0.21734554105973497,PRE
OfficeHome,vit,kNN,saltpepper_0.325,saltpepper,Synthetic,-0.4288366750208857,-0.2232938943984979,0.2055427806223878,PRE
OfficeHome,vit,kNN,saltpepper_0.35000000000000003,saltpepper,Synthetic,-0.4428216374269007,-0.21489292920363434,0.22792870822326639,PRE
OfficeHome,vit,kNN,saltpepper_0.35000000000000003,saltpepper,Synthetic,-0.4428216374269007,-0.22659554365683793,0.2162260937700628,PRE
OfficeHome,vit,kNN,saltpepper_0.375,saltpepper,Synthetic,-0.46577903091061,-0.21025894225417918,0.25552008865643083,PRE
OfficeHome,vit,kNN,saltpepper_0.375,saltpepper,Synthetic,-0.46577903091061,-0.2220979773766124,0.2436810535339976,PRE
OfficeHome,vit,kNN,saltpepper_0.4,saltpepper,Synthetic,-0.442997076023392,-0.2072890774975814,0.2357079985258106,PRE
OfficeHome,vit,kNN,saltpepper_0.4,saltpepper,Synthetic,-0.442997076023392,-0.21921554293478152,0.22378153308861048,PRE
OfficeHome,vit,kNN,saltpepper_0.42500000000000004,saltpepper,Synthetic,-0.448310359231412,-0.2031686695906434,0.2451416896407686,PRE
OfficeHome,vit,kNN,saltpepper_0.42500000000000004,saltpepper,Synthetic,-0.448310359231412,-0.2152164363630208,0.2330939228683912,PRE
OfficeHome,vit,kNN,saltpepper_0.45,saltpepper,Synthetic,-0.4628216374269007,-0.2197135046727441,0.2431081327541566,PRE
OfficeHome,vit,kNN,saltpepper_0.45,saltpepper,Synthetic,-0.4628216374269007,-0.23127420544799793,0.23154743197890276,PRE
OfficeHome,vit,kNN,saltpepper_0.47500000000000003,saltpepper,Synthetic,-0.4649519632414371,-0.21706154065719868,0.24789042258423843,PRE
OfficeHome,vit,kNN,saltpepper_0.47500000000000003,saltpepper,Synthetic,-0.4649519632414371,-0.2287003130174009,0.2362516502240362,PRE
OfficeHome,vit,kNN,saltpepper_0.5,saltpepper,Synthetic,-0.5061800334168757,-0.20688706906154286,0.2992929643553328,PRE
OfficeHome,vit,kNN,saltpepper_0.5,saltpepper,Synthetic,-0.5061800334168757,-0.21882536928819712,0.2873546641286786,PRE
OfficeHome,vit,kNN,contrast_0.025,contrast,Synthetic,-0.006455722639933326,-0.06932358519642268,0.06286786255648935,PRE
OfficeHome,vit,kNN,contrast_0.025,contrast,Synthetic,-0.006455722639933326,-0.08531163841874378,0.07885591577881046,PRE
OfficeHome,vit,kNN,contrast_0.05,contrast,Synthetic,-0.057558479532163864,-0.0473581905959467,0.010200288936217161,PRE
OfficeHome,vit,kNN,contrast_0.05,contrast,Synthetic,-0.057558479532163864,-0.06399288651795032,0.006434406985786456,PRE
OfficeHome,vit,kNN,contrast_0.07500000000000001,contrast,Synthetic,-0.02257101086048474,-0.06335017697656031,0.04077916611607557,PRE
OfficeHome,vit,kNN,contrast_0.07500000000000001,contrast,Synthetic,-0.02257101086048474,-0.07951408230114754,0.056943071440662796,PRE
OfficeHome,vit,kNN,contrast_0.1,contrast,Synthetic,-0.05329782790309123,-0.0464313793032739,0.006866448599817332,PRE
OfficeHome,vit,kNN,contrast_0.1,contrast,Synthetic,-0.05329782790309123,-0.06309335976840957,0.009795531865318341,PRE
OfficeHome,vit,kNN,contrast_0.125,contrast,Synthetic,-0.04227025898078551,-0.06090860027154299,0.018638341290757476,PRE
OfficeHome,vit,kNN,contrast_0.125,contrast,Synthetic,-0.04227025898078551,-0.07714438355601805,0.034874124575232535,PRE
OfficeHome,vit,kNN,contrast_0.15000000000000002,contrast,Synthetic,-0.046255221386800494,-0.06609004222428116,0.01983482083748067,PRE
OfficeHome,vit,kNN,contrast_0.15000000000000002,contrast,Synthetic,-0.046255221386800494,-0.08217328822574765,0.03591806683894716,PRE
OfficeHome,vit,kNN,contrast_0.17500000000000002,contrast,Synthetic,-0.029112364243943367,-0.05141238650443003,0.022300022260486663,PRE
OfficeHome,vit,kNN,contrast_0.17500000000000002,contrast,Synthetic,-0.029112364243943367,-0.06792773031667254,0.038815366072729174,PRE
OfficeHome,vit,kNN,contrast_0.2,contrast,Synthetic,-0.045127401837928294,-0.055529420081048664,0.01040201824312037,PRE
OfficeHome,vit,kNN,contrast_0.2,contrast,Synthetic,-0.045127401837928294,-0.07192356189555382,0.02679616005762553,PRE
OfficeHome,vit,kNN,contrast_0.225,contrast,Synthetic,-0.0479093567251464,-0.0646586084545353,0.016749251729388903,PRE
OfficeHome,vit,kNN,contrast_0.225,contrast,Synthetic,-0.0479093567251464,-0.08078399465945008,0.032874637934303674,PRE
OfficeHome,vit,kNN,contrast_0.25,contrast,Synthetic,-0.066856725146199,-0.05182930679156594,0.01502741835463306,PRE
OfficeHome,vit,kNN,contrast_0.25,contrast,Synthetic,-0.066856725146199,-0.06833237682202897,0.0014756516758299698,PRE
OfficeHome,vit,kNN,contrast_0.275,contrast,Synthetic,-0.0802401837928155,-0.06657234380748156,0.01366783998533394,PRE
OfficeHome,vit,kNN,contrast_0.275,contrast,Synthetic,-0.0802401837928155,-0.08264139125693037,0.002401207464114874,PRE
OfficeHome,vit,kNN,contrast_0.30000000000000004,contrast,Synthetic,-0.06956349206349222,-0.05552486256141109,0.014038629502081124,PRE
OfficeHome,vit,kNN,contrast_0.30000000000000004,contrast,Synthetic,-0.06956349206349222,-0.07191913854545218,0.002355646481959961,PRE
OfficeHome,vit,kNN,contrast_0.325,contrast,Synthetic,-0.036530910609858136,-0.054261647087363474,0.017730736477505338,PRE
OfficeHome,vit,kNN,contrast_0.325,contrast,Synthetic,-0.036530910609858136,-0.0706931110700395,0.03416220046018137,PRE
OfficeHome,vit,kNN,contrast_0.35000000000000003,contrast,Synthetic,-0.06582915622389318,-0.0667879764006647,0.0009588201767715132,PRE
OfficeHome,vit,kNN,contrast_0.35000000000000003,contrast,Synthetic,-0.06582915622389318,-0.08285067580835381,0.01702151958446063,PRE
OfficeHome,vit,kNN,contrast_0.375,contrast,Synthetic,-0.09106725146198846,-0.05985585883277178,0.031211392629216683,PRE
OfficeHome,vit,kNN,contrast_0.375,contrast,Synthetic,-0.09106725146198846,-0.07612263393771801,0.014944617524270454,PRE
OfficeHome,vit,kNN,contrast_0.4,contrast,Synthetic,-0.042596073517126354,-0.05318981122828359,0.010593737711157236,PRE
OfficeHome,vit,kNN,contrast_0.4,contrast,Synthetic,-0.042596073517126354,-0.06965282915506765,0.0270567556379413,PRE
OfficeHome,vit,kNN,contrast_0.42500000000000004,contrast,Synthetic,-0.07848579782790321,-0.07267798111708679,0.005807816710816427,PRE
OfficeHome,vit,kNN,contrast_0.42500000000000004,contrast,Synthetic,-0.07848579782790321,-0.08856728375133993,0.010081485923436717,PRE
OfficeHome,vit,kNN,contrast_0.45,contrast,Synthetic,-0.06176900584795331,-0.06242285036453865,0.0006538445165853446,PRE
OfficeHome,vit,kNN,contrast_0.45,contrast,Synthetic,-0.06176900584795331,-0.07861405540282507,0.01684504955487176,PRE
OfficeHome,vit,kNN,contrast_0.47500000000000003,contrast,Synthetic,-0.06705722639933187,-0.049981198268540084,0.017076028130791787,PRE
OfficeHome,vit,kNN,contrast_0.47500000000000003,contrast,Synthetic,-0.06705722639933187,-0.06653867505592115,0.0005185513434107225,PRE
OfficeHome,vit,kNN,contrast_0.5,contrast,Synthetic,-0.1125960735171263,-0.058531323708961636,0.05406474980816467,PRE
OfficeHome,vit,kNN,contrast_0.5,contrast,Synthetic,-0.1125960735171263,-0.07483709201133781,0.03775898150578849,PRE
OfficeHome,vit,kNN,Clipart,Organic,Organic,-0.3495885547201338,-0.20176937896307623,0.14781917575705755,PRE
OfficeHome,vit,kNN,Clipart,Organic,Organic,-0.3495885547201338,-0.2138583396718936,0.13573021504824018,PRE
OfficeHome,vit,kNN,Art,Organic,Organic,-0.3236988304093568,-0.22580386311569312,0.0978949672936637,PRE
OfficeHome,vit,kNN,Art,Organic,Organic,-0.3236988304093568,-0.23718526887270508,0.08651356153665174,PRE
OfficeHome,vit,kNN,Product,Organic,Organic,-0.10597953216374278,-0.08776629472552278,0.01821323743822001,PRE
OfficeHome,vit,kNN,Product,Organic,Organic,-0.10597953216374278,-0.10321141012695445,0.002768122036788334,PRE
OfficeHome,vit,kNN,noise_0.025,noise,Synthetic,-0.04803467000835426,-0.05401905237340632,0.0059843823650520545,PRE
OfficeHome,vit,kNN,noise_0.025,noise,Synthetic,-0.04803467000835426,-0.07045765813994809,0.022422988131593824,PRE
OfficeHome,vit,kNN,noise_0.05,noise,Synthetic,-0.043849206349206526,-0.04529254153527351,0.0014433351860669852,PRE
OfficeHome,vit,kNN,noise_0.05,noise,Synthetic,-0.043849206349206526,-0.06198804842423156,0.01813884207502503,PRE
OfficeHome,vit,kNN,noise_0.07500000000000001,noise,Synthetic,-0.04881161236424403,-0.06510816798070296,0.01629655561645893,PRE
OfficeHome,vit,kNN,noise_0.07500000000000001,noise,Synthetic,-0.04881161236424403,-0.08122031953215691,0.03240870716791289,PRE
OfficeHome,vit,kNN,noise_0.1,noise,Synthetic,-0.08204469507101098,-0.05448468917035687,0.027560005900654105,PRE
OfficeHome,vit,kNN,noise_0.1,noise,Synthetic,-0.08204469507101098,-0.07090958698213945,0.011135108088871526,PRE
OfficeHome,vit,kNN,noise_0.125,noise,Synthetic,-0.09149331662489568,-0.07264359128983489,0.018849725335060796,PRE
OfficeHome,vit,kNN,noise_0.125,noise,Synthetic,-0.09149331662489568,-0.08853390633161085,0.0029594102932848365,PRE
OfficeHome,vit,kNN,noise_0.15000000000000002,noise,Synthetic,-0.13953842940685057,-0.06207523913285118,0.0774631902739994,PRE
OfficeHome,vit,kNN,noise_0.15000000000000002,noise,Synthetic,-0.13953842940685057,-0.0782766775527538,0.06126175185409677,PRE
OfficeHome,vit,kNN,noise_0.17500000000000002,noise,Synthetic,-0.1266060985797829,-0.06625669746285212,0.06034940111693077,PRE
OfficeHome,vit,kNN,noise_0.17500000000000002,noise,Synthetic,-0.1266060985797829,-0.08233503727458957,0.044271061305193316,PRE
OfficeHome,vit,kNN,noise_0.2,noise,Synthetic,-0.15705722639933173,-0.07651547289000615,0.08054175350932558,PRE
OfficeHome,vit,kNN,noise_0.2,noise,Synthetic,-0.15705722639933173,-0.09229180300156237,0.06476542339776936,PRE
OfficeHome,vit,kNN,noise_0.225,noise,Synthetic,-0.19650584795321646,-0.1097818638397664,0.08672398411345006,PRE
OfficeHome,vit,kNN,noise_0.225,noise,Synthetic,-0.19650584795321646,-0.12457885944612856,0.0719269885070879,PRE
OfficeHome,vit,kNN,noise_0.25,noise,Synthetic,-0.194576023391813,-0.14317600604358227,0.05140001734823074,PRE
OfficeHome,vit,kNN,noise_0.25,noise,Synthetic,-0.194576023391813,-0.15698990625552833,0.03758611713628468,PRE
OfficeHome,vit,kNN,noise_0.275,noise,Synthetic,-0.2927213868003343,-0.20057870572356284,0.09214268107677148,PRE
OfficeHome,vit,kNN,noise_0.275,noise,Synthetic,-0.2927213868003343,-0.21270271884878533,0.080018667951549,PRE
OfficeHome,vit,kNN,noise_0.30000000000000004,noise,Synthetic,-0.2543755221386802,-0.1862299619938409,0.0681455601448393,PRE
OfficeHome,vit,kNN,noise_0.30000000000000004,noise,Synthetic,-0.2543755221386802,-0.19877639003813063,0.055599132100549564,PRE
OfficeHome,vit,kNN,noise_0.325,noise,Synthetic,-0.3195634920634922,-0.2380536845386254,0.0815098075248668,PRE
OfficeHome,vit,kNN,noise_0.325,noise,Synthetic,-0.3195634920634922,-0.2490744658798401,0.0704890261836521,PRE
OfficeHome,vit,kNN,noise_0.35000000000000003,noise,Synthetic,-0.3088617376775273,-0.2383835687176542,0.07047816895987308,PRE
OfficeHome,vit,kNN,noise_0.35000000000000003,noise,Synthetic,-0.3088617376775273,-0.2493946385467385,0.05946709913078879,PRE
OfficeHome,vit,kNN,noise_0.375,noise,Synthetic,-0.3708166248955724,-0.23216730896235033,0.13864931593322205,PRE
OfficeHome,vit,kNN,noise_0.375,noise,Synthetic,-0.3708166248955724,-0.2433613802381745,0.12745524465739788,PRE
OfficeHome,vit,kNN,noise_0.4,noise,Synthetic,-0.3773329156223894,-0.20697855484214556,0.17035436078024385,PRE
